g_syn_i,Vi0,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
26.058776622630926,-105.14582794454225,bursting,bursting,82,75,16.0,16.0,0.2589138134592678,0.2650772732718342,0.47225501770956324,0.4792140888942135,27.706149404625947,27.545496975832744,[-52.       -52.       -52.       ... -55.973793 -55.973885 -55.973976],[-52.       -52.       -52.       ... -54.94683  -54.946583 -54.946335],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
26.058776622630926,-101.4811769100413,bursting,bursting,74,82,16.0,16.0,0.262607905497501,0.2601730366989922,0.4782515124704082,0.47537554668187887,27.65126454508606,27.6858637182359,,,
26.058776622630926,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.26399673069064167,0.264153216092508,0.48078078799971147,0.48181161165984104,27.63323650002493,27.62321416824531,,,
26.058776622630926,-98.2750705740145,bursting,bursting,75,82,16.0,16.0,0.27442699071329785,0.27180532364207827,0.4939735230191662,0.4911108928396032,27.406177073413954,27.42923895596321,,,
26.058776622630926,-94.1611661339811,bursting,bursting,83,76,16.0,16.0,0.276168491076526,0.2721127038563076,0.49643805694144505,0.4934494584392195,27.345119651060813,27.46697689981009,,,
26.058776622630926,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2738775108310357,0.2749787786488241,0.49231981094919247,0.49932591002147103,27.386174559128655,27.42504871792658,,,
26.058776622630926,-93.13852565023593,bursting,bursting,76,82,16.0,16.0,0.27348529701993307,0.2760501505503729,0.49338859285573305,0.4936077792586011,27.423046114925267,27.29160336665728,,,
26.058776622630926,-93.01396526987197,bursting,bursting,83,76,16.0,16.0,0.2769089236430543,0.2774575129145764,0.49727740620104943,0.4991140725212748,27.34036928117682,27.31331662931925,,,
26.058776622630926,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.27685561391338837,0.2711235137102645,0.4954910316123279,0.48531909730647893,27.329015093289343,27.364985153383692,,,
26.058776622630926,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2772531333316722,0.2704347402755465,0.4983430094934342,0.48683121561754517,27.33852621347114,27.420514981777163,,,
26.058776622630926,-88.71816837536491,bursting,bursting,80,81,16.0,16.0,0.2853091748644852,0.2752483948929524,0.5019072475406545,0.48824548983228755,27.10974719812684,27.26844555012462,,,
26.058776622630926,-88.57314278030957,bursting,bursting,80,81,16.0,16.0,0.28195234396532287,0.27842221615042606,0.501114980832352,0.4967833279515137,27.191149795790043,27.228929485985454,,,
26.058776622630926,-88.53522241405496,bursting,bursting,80,81,15.0,15.5,0.2695686689600421,0.2640379530253537,0.5292405398253507,0.518483952921657,27.71087094327921,27.44036524240211,,,
26.058776622630926,-85.52555330351612,bursting,bursting,84,75,14.5,15.5,0.26225008745257367,0.27827110576553954,0.5381696849016494,0.5118100161220155,27.337575098175986,27.784492741250812,,,
26.058776622630926,-84.7239990177665,bursting,bursting,85,79,15.0,15.0,0.26921659471412007,0.2678350894710568,0.5264820469621985,0.5255274982263445,27.663798111981063,27.70243179238838,,,
26.058776622630926,-84.36968645429397,bursting,bursting,83,80,15.0,15.5,0.26904499396230364,0.26317145433466427,0.5250170630545491,0.5152647172484863,27.642490544783946,27.412640198979464,,,
26.058776622630926,-83.78563181339008,bursting,bursting,83,80,15.0,15.5,0.2688847974750132,0.2640362225097025,0.5260389268805891,0.517464424320828,27.67260494369661,27.399947516691448,,,
26.058776622630926,-83.5989607818643,bursting,bursting,80,83,15.0,15.0,0.26882146346615987,0.27107952730756973,0.5281364704639679,0.5323112956456935,27.719419357266787,27.67275502569459,,,
26.058776622630926,-82.85987488320067,bursting,bursting,86,79,15.0,15.0,0.27069738186964376,0.2708686890114551,0.5241502214534686,0.5303351718285956,27.545223456089328,27.638745054915923,,,
26.058776622630926,-82.27821706868562,bursting,bursting,85,79,15.0,15.0,0.2723261747820539,0.26997623448640107,0.531575590048905,0.5281225244256667,27.60962183744794,27.631773706662184,,,
26.51607007797135,-105.14582794454225,bursting,bursting,75,82,16.0,16.0,0.2584285546000706,0.2604963433641048,0.47119802096831187,0.47955880589857325,27.711913534998523,27.76583158008,,,
26.51607007797135,-101.4811769100413,bursting,bursting,75,82,16.0,16.0,0.2670040436814451,0.2614822546972863,0.4842732269546477,0.4744733345985954,27.570918241987965,27.61130867620064,[-52.       -52.       -52.       ... -54.746758 -54.746494 -54.74623 ],[-52.       -52.       -52.       ... -55.996433 -55.996372 -55.996307],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
26.51607007797135,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.26597050119102056,0.2666715112758277,0.4812203748706721,0.48446091611559244,27.54991018225952,27.56339802885913,,,
26.51607007797135,-98.2750705740145,bursting,bursting,75,82,16.0,16.0,0.27048614535055693,0.2621541831341366,0.49304802287742827,0.47616780153326027,27.56817782807247,27.60020870154939,,,
26.51607007797135,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.2732680629569962,0.2756829310730534,0.4957243772462511,0.49712907956550906,27.48375833878928,27.347963268271034,,,
26.51607007797135,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2737732907727709,0.2721718565234531,0.49489025808526965,0.49270792274339764,27.434601210672067,27.449253136864055,,,
26.51607007797135,-93.13852565023593,bursting,bursting,76,82,16.0,16.0,0.27695518235118755,0.270574420197671,0.4968697207592167,0.4892846658185732,27.330920320715368,27.460761678632416,,,
26.51607007797135,-93.01396526987197,bursting,bursting,76,82,16.0,16.0,0.2738525012893244,0.27202507279996047,0.49117119772096574,0.493559054340852,27.376911065377115,27.460526468969547,,,
26.51607007797135,-92.78411885748214,bursting,bursting,76,82,16.0,16.0,0.2782339581201487,0.2746880526014296,0.4991639004667183,0.49811959851560356,27.29188419713348,27.41859068956885,,,
26.51607007797135,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2743130404618546,0.27702449621694486,0.4955524170569142,0.4994131895023348,27.42731313134094,27.320626223032345,,,
26.51607007797135,-88.71816837536491,bursting,bursting,78,81,16.0,15.5,0.27693752471332533,0.2811181702668359,0.4942665085013839,0.508259212198221,27.282997857455076,27.591784715802074,,,
26.51607007797135,-88.57314278030957,bursting,bursting,77,83,16.0,16.0,0.2759455520146246,0.2818116284272541,0.494083351861459,0.4971537945263365,27.328096791326036,27.15199015754379,,,
26.51607007797135,-88.53522241405496,bursting,bursting,82,76,16.0,16.0,0.2785588752196834,0.2801725218786831,0.5021340697966359,0.5015170891948143,27.334232312485337,27.193980512730054,,,
26.51607007797135,-85.52555330351612,bursting,bursting,83,79,15.0,15.0,0.2693553057624975,0.26710498742665517,0.526495906494327,0.5238893545683153,27.658562422662406,27.703553348742755,,,
26.51607007797135,-84.7239990177665,bursting,bursting,85,79,15.0,15.0,0.269827859330447,0.2724874070520511,0.5280388636603653,0.5330348338263905,27.67218196960838,27.61131105593619,,,
26.51607007797135,-84.36968645429397,bursting,bursting,85,79,15.0,15.0,0.2707303534138671,0.26597487711632994,0.5286669662446143,0.5201425190502197,27.636384724613013,27.67901858951017,,,
26.51607007797135,-83.78563181339008,bursting,bursting,86,79,15.0,15.0,0.27041340605485714,0.274650354361476,0.5269675651463653,0.5389528146810746,27.612474746855945,27.624012003178546,,,
26.51607007797135,-83.5989607818643,bursting,bursting,79,85,15.0,15.0,0.27280530000268205,0.2728479987251334,0.5364375184400398,0.5311943905872355,27.67895214025301,27.558979731733363,,,
26.51607007797135,-82.85987488320067,bursting,bursting,85,79,15.0,15.0,0.2709799889266788,0.26689507270635004,0.5273010097814337,0.5230672664504654,27.595776387441212,27.688865619347464,,,
26.51607007797135,-82.27821706868562,bursting,bursting,86,79,15.0,15.0,0.26964257597228775,0.27025237679086894,0.5248517293864482,0.5296469902809778,27.61028256570995,27.657738091630613,,,
26.932654231414183,-105.14582794454225,bursting,bursting,74,83,16.0,16.0,0.2603263580437519,0.26088409394691614,0.4750480986199852,0.47737254153141107,27.70240052698024,27.695727515804844,,,
26.932654231414183,-101.4811769100413,bursting,bursting,74,83,16.0,16.0,0.26021291225075277,0.26269740162969024,0.47419209521777267,0.48073456241136464,27.681552162577894,27.6648757526302,,,
26.932654231414183,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.26437224536981274,0.26579547107598334,0.48168396714915335,0.48489550501866835,27.643419325589427,27.59925669129091,[-52.       -52.       -52.       ... -54.70443  -54.704166 -54.703903],[-52.       -52.       -52.       ... -55.97575  -55.975655 -55.97556 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
26.932654231414183,-98.2750705740145,bursting,bursting,83,76,16.0,16.0,0.2664219474497684,0.26741398929859855,0.4829984544049458,0.48422632738541993,27.564029990463634,27.499028904302293,,,
26.932654231414183,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.27358934363316756,0.26992651905378,0.4951843323677239,0.48824548983228777,27.455748944581654,27.467446451627428,,,
26.932654231414183,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2733599881534132,0.27064084922351084,0.4936077792586011,0.4914487910359739,27.430629914598246,27.49222805318596,,,
26.932654231414183,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2756437420544906,0.2771532773780977,0.4985417653363909,0.49960031974420466,27.418566024778144,27.320565401086434,,,
26.932654231414183,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.27726947643591715,0.27152723354231983,0.49323041258724004,0.48981191222570514,27.28756874586005,27.419801104639053,,,
26.932654231414183,-92.78411885748214,bursting,bursting,82,76,16.0,16.0,0.2665746525255459,0.27214139244214414,0.48428495326650206,0.488233570940338,27.56414534599064,27.380772602239098,,,
26.932654231414183,-91.72173892393454,bursting,bursting,76,82,16.0,16.0,0.27598255439361646,0.2737568309388984,0.4956138177132379,0.4945476125714003,27.35751873304413,27.393546302604268,,,
26.932654231414183,-88.71816837536491,bursting,bursting,77,82,16.0,16.0,0.27942459674403547,0.27950388373841123,0.4986163396574505,0.5011275369581559,27.267202929203744,27.24084132478576,,,
26.932654231414183,-88.57314278030957,bursting,bursting,79,81,15.5,16.0,0.2572266019809988,0.2780134148747286,0.505356781888013,0.49319392385085803,27.58149481188585,27.22968702360564,,,
26.932654231414183,-88.53522241405496,bursting,bursting,77,82,16.0,16.0,0.28012980152441347,0.2803803979625122,0.503106683772294,0.5018442777206232,27.277477639862376,27.198605295456627,,,
26.932654231414183,-85.52555330351612,bursting,bursting,83,77,14.5,15.5,0.2609150958595133,0.27949132118042197,0.5370280865689276,0.512781068122965,27.38903480189747,27.74154031172343,,,
26.932654231414183,-84.7239990177665,bursting,bursting,83,80,15.0,15.0,0.26967479460016386,0.26896424525070506,0.5283597072887222,0.5269675651463651,27.68802064503984,27.67450289126901,,,
26.932654231414183,-84.36968645429397,bursting,bursting,82,80,15.0,15.5,0.2717044366421961,0.26469068168897614,0.5319714863283328,0.5168225748100675,27.660513581899824,27.329501384459945,,,
26.932654231414183,-83.78563181339008,bursting,bursting,84,79,15.5,15.0,0.26586835720435154,0.26588899931997667,0.5217708904020245,0.5230946278181724,27.385248655391806,27.74740741180341,,,
26.932654231414183,-83.5989607818643,bursting,bursting,86,79,15.0,15.0,0.27202044946213644,0.2733135318830112,0.5325380764724679,0.5351743330389872,27.650095341783192,27.6081464874562,,,
26.932654231414183,-82.85987488320067,bursting,bursting,85,79,15.0,15.0,0.2698600901114537,0.27442311839551403,0.5269675651463651,0.5391416864351952,27.638317536404724,27.634121202558894,,,
26.932654231414183,-82.27821706868562,bursting,bursting,86,79,15.0,15.0,0.2754937741519966,0.27062114095730655,0.536711034778875,0.5277323341601138,27.55787811646229,27.60286687153769,,,
27.245528652502802,-105.14582794454225,bursting,bursting,75,83,16.0,16.0,0.2607894736842108,0.2625461474336072,0.47846889952153093,0.4763606049779684,27.760852742344856,27.5790528168743,,,
27.245528652502802,-101.4811769100413,bursting,bursting,74,82,16.0,16.0,0.26021872701824295,0.2635688900708362,0.4744620786183663,0.48352392234605823,27.694957136519026,27.68794822821085,,,
27.245528652502802,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.2610240136408846,0.26264647731108676,0.47364183204660615,0.4822298307373293,27.628671205319826,27.701665164967572,,,
27.245528652502802,-98.2750705740145,bursting,bursting,75,82,16.0,16.0,0.26483579796427903,0.26263738895141403,0.480122911465335,0.4789157347764661,27.586270688592172,27.639185490527204,[-52.       -52.       -52.       ... -54.534603 -54.53433  -54.534054],[-52.       -52.       -52.       ... -55.97804  -55.977947 -55.977856],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
27.245528652502802,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.2712974130504344,0.2672895838880682,0.4922834568144338,0.48413255549369416,27.500960423305234,27.51931841369547,,,
27.245528652502802,-93.84527381702881,bursting,bursting,84,75,15.0,16.0,0.24376808651063617,0.26677658291704587,0.5076915266284205,0.4921623151315303,27.442145660837564,27.69807776802397,,,
27.245528652502802,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2726261952412717,0.26702879392395307,0.49415659822597785,0.48069989905302135,27.47692855017285,27.470722153185495,,,
27.245528652502802,-93.01396526987197,bursting,bursting,76,82,16.0,16.0,0.27586206896551724,0.27436240944725576,0.4954419342053112,0.4961794184777216,27.363576166940337,27.396097741664285,,,
27.245528652502802,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2743097684783955,0.2717359269083404,0.4952333787297264,0.4912073877591119,27.418039125086416,27.430629914598253,,,
27.245528652502802,-91.72173892393454,bursting,bursting,76,82,16.0,16.0,0.27385850974170817,0.2696097560975609,0.4957612413861484,0.48780487804878053,27.45048551387284,27.46975306335637,,,
27.245528652502802,-88.71816837536491,bursting,bursting,77,82,15.5,16.0,0.25919787868743777,0.2796835094396316,0.5099309043624589,0.500776203114828,27.570893395826534,27.234034251658787,,,
27.245528652502802,-88.57314278030957,bursting,bursting,78,81,16.0,16.0,0.27562715199212967,0.2772508867701441,0.4918839153959665,0.5031319966793286,27.309336213369193,27.380165949721757,,,
27.245528652502802,-88.53522241405496,bursting,bursting,78,82,16.0,16.0,0.2780473240277675,0.2775648364776743,0.49762384613470667,0.49778485738463846,27.30577734418507,27.282723063925644,,,
27.245528652502802,-85.52555330351612,bursting,bursting,82,80,15.0,15.0,0.2680114516849212,0.26627126172497584,0.5253066477556274,0.5225615969482403,27.706334439715704,27.705365426240153,,,
27.245528652502802,-84.7239990177665,bursting,bursting,79,81,16.0,16.0,0.28434577089409646,0.277311133820194,0.5028663381273257,0.49849206151392034,27.094672907963844,27.29615604526454,,,
27.245528652502802,-84.36968645429397,bursting,bursting,85,79,15.0,15.0,0.2693830157808622,0.26728291609929816,0.5277880403230062,0.5237247302817639,27.688020645039845,27.697591929467244,,,
27.245528652502802,-83.78563181339008,bursting,bursting,84,79,15.0,15.0,0.2692034045692902,0.2731279886730958,0.5270231099633719,0.5342879277642723,27.67650293367387,27.598634193414235,,,
27.245528652502802,-83.5989607818643,bursting,bursting,86,79,15.0,15.0,0.26800188254980906,0.27124017583588655,0.522930502536213,0.5328360197149327,27.64951972218548,27.67650293367387,,,
27.245528652502802,-82.85987488320067,bursting,bursting,84,79,15.0,15.0,0.2705007016707711,0.26818062483591487,0.5295628458707338,0.5250721974271463,27.664952886032072,27.667125466553706,,,
27.245528652502802,-82.27821706868562,bursting,bursting,84,76,14.5,15.5,0.2563617469157186,0.2879889864408538,0.5329212075994564,0.5195075068834745,27.520291802785568,27.483215498044096,,,
27.436723822293487,-105.14582794454225,bursting,bursting,75,79,16.0,16.0,0.2549286518963575,0.26072369997603667,0.4693954187007135,0.47927150730889045,27.843315572482826,27.7353966049101,,,
27.436723822293487,-101.4811769100413,bursting,bursting,75,82,16.0,16.0,0.26296287442327454,0.26284494953127613,0.4781143171332266,0.4795128149799804,27.643292996345476,27.627172000051747,,,
27.436723822293487,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.26421275775679326,0.2653660430467594,0.48178839853536337,0.48530732086093514,27.63748349036097,27.63897573343962,,,
27.436723822293487,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2687567250317911,0.2681477529043682,0.4890932211679546,0.4850719119109407,27.57945131995812,27.48563144227252,,,
27.436723822293487,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.27066676446856874,0.26573426573426584,0.48900951123499353,0.48394512062332135,27.4752241211411,27.59061804820765,[-52.       -52.       -52.       ... -54.256054 -54.25574  -54.255424],[-52.       -52.       -52.       ... -55.824505 -55.82437  -55.824238],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
27.436723822293487,-93.84527381702881,bursting,bursting,76,82,16.0,16.0,0.27154623002255107,0.2748378116377919,0.4902441415825082,0.4971290795655092,27.46727135295739,27.369528777214935,,,
27.436723822293487,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.27782416502946966,0.2724583374420668,0.4911591355599214,0.49304802287742827,27.249941319136514,27.44175532346595,,,
27.436723822293487,-93.01396526987197,bursting,bursting,77,82,16.0,16.0,0.2743330130810732,0.2763217013628877,0.4926957849875593,0.49922619939094387,27.385421463500766,27.345815073816745,,,
27.436723822293487,-92.78411885748214,bursting,bursting,83,76,16.0,16.0,0.27330271813330037,0.2684171958964338,0.496462703239419,0.48851978505129445,27.464600612368674,27.542865105997706,,,
27.436723822293487,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.27458843916326264,0.27771066143159134,0.49511078103725703,0.5033725963958522,27.388386933352063,27.348563193167955,,,
27.436723822293487,-88.71816837536491,bursting,bursting,76,82,16.0,16.0,0.27584767610302263,0.27600706625861493,0.49105060276461493,0.4976238461347068,27.305219021951288,27.33684620244977,,,
27.436723822293487,-88.57314278030957,bursting,bursting,77,82,16.0,16.0,0.2816752875006278,0.2742784088115259,0.5021845025862502,0.4917146088410285,27.21594554144772,27.333603304525244,,,
27.436723822293487,-88.53522241405496,bursting,bursting,83,77,16.0,16.0,0.275898967276347,0.27614990216233587,0.4976981460744057,0.49538057612761005,27.378746196571218,27.30389705678158,,,
27.436723822293487,-85.52555330351612,bursting,bursting,82,80,15.5,15.5,0.2615234575505597,0.2863791261889017,0.5132943229647879,0.5086211281216622,27.50637284234859,27.405190742198737,,,
27.436723822293487,-84.7239990177665,bursting,bursting,84,75,14.5,15.5,0.26152646718821415,0.28196355908042386,0.5376777697126112,0.5183630096156339,27.36601728681749,27.74593637165419,,,
27.436723822293487,-84.36968645429397,bursting,bursting,81,81,15.5,15.5,0.28518725829432084,0.2651066042641707,0.508854060655404,0.5200208008320333,27.466093301783303,27.36863147776662,,,
27.436723822293487,-83.78563181339008,bursting,bursting,83,78,14.5,15.5,0.2599689557351603,0.28279717383990244,0.5352459455119627,0.5176117394342504,27.39160647784813,27.684052833033725,,,
27.436723822293487,-83.5989607818643,bursting,bursting,85,74,14.5,15.5,0.2709725520516928,0.28142153957168276,0.5522726017562269,0.5154240651496018,27.199753104204884,27.689268868851293,,,
27.436723822293487,-82.85987488320067,bursting,bursting,83,80,15.0,15.0,0.27080956297927644,0.2662661616821211,0.5306869742882161,0.5223978059292148,27.662525079454273,27.716295215268904,,,
27.436723822293487,-82.27821706868562,bursting,bursting,85,79,15.0,15.0,0.26758465719063534,0.27055004124644094,0.5225752508361203,0.532212139758908,27.664228068069797,27.685964306423692,,,
27.890448293658828,-105.14582794454225,bursting,bursting,84,75,16.0,16.0,0.25714687741844716,0.2583374695691224,0.46903215215403005,0.47271266160864117,27.73388150571583,27.7347349126535,,,
27.890448293658828,-101.4811769100413,bursting,bursting,74,82,16.0,16.0,0.2624673801144391,0.258177184122339,0.47882400823577276,0.47198753952895633,27.66954954952975,27.718757926689058,,,
27.890448293658828,-100.19958492603132,bursting,bursting,75,83,16.0,16.0,0.25871838031341127,0.2611966951594088,0.47414712785377283,0.47620181432891245,27.758043704753543,27.65172367959459,,,
27.890448293658828,-98.2750705740145,bursting,bursting,75,82,16.0,16.0,0.26305938812237534,0.2696518150591841,0.4799040191961607,0.494229866310821,27.658506282782547,27.597477910184896,,,
27.890448293658828,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.27313626250030576,0.2685996689064176,0.48900951123499353,0.486902327393125,27.363405893756635,27.510210381893753,,,
27.890448293658828,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2724307494625514,0.2759763726540888,0.49420544120190774,0.498467213319044,27.485631442272528,27.359102968581855,[-52.       -52.       -52.       ... -53.844635 -53.844185 -53.843735],[-52.      -52.      -52.      ... -55.72821 -55.72807 -55.72793],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
27.890448293658828,-93.13852565023593,bursting,bursting,76,82,16.0,16.0,0.2739289537228346,0.266740936281514,0.49787159891464,0.4843670533530308,27.472195390996017,27.552743578761433,,,
27.890448293658828,-93.01396526987197,bursting,bursting,76,83,16.0,16.0,0.2644877978547261,0.2704914016951645,0.4799270510882347,0.4899318994659742,27.573982049849363,27.476221816036983,,,
27.890448293658828,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2724088599477086,0.2690804260725104,0.49331557397267034,0.48861526434085784,27.469144199906985,27.52129231932135,,,
27.890448293658828,-91.72173892393454,bursting,bursting,83,77,16.0,16.0,0.27169931128803765,0.2762848297213625,0.4884482000683828,0.49535603715170284,27.42386154521978,27.31539377302177,,,
27.890448293658828,-88.71816837536491,bursting,bursting,76,82,16.0,16.0,0.2752331963279268,0.2757665035453914,0.4922349929856513,0.49935084390292617,27.327131707783437,27.380624493645886,,,
27.890448293658828,-88.57314278030957,bursting,bursting,76,82,16.0,16.0,0.279501246882793,0.27507546142807626,0.49875311720698245,0.49482903656786575,27.259057409812588,27.344307479895498,,,
27.890448293658828,-88.53522241405496,bursting,bursting,77,82,16.0,16.0,0.28082994588393734,0.27619779021949176,0.4987655552507545,0.4954664816925135,27.227388373202476,27.30260792519214,,,
27.890448293658828,-85.52555330351612,bursting,bursting,80,81,16.0,16.0,0.28534788403027483,0.28087684456622847,0.502904272171792,0.5027778476080343,27.095980866727004,27.186398957749965,,,
27.890448293658828,-84.7239990177665,bursting,bursting,80,81,16.0,16.0,0.2860059999495804,0.2799562917525517,0.5041974437189601,0.4966846300941217,27.075395475238633,27.185864157781168,,,
27.890448293658828,-84.36968645429397,bursting,bursting,83,77,14.5,15.5,0.2609221019843721,0.2822158943826044,0.5370425069144222,0.5177323323841572,27.389034801897463,27.71068544746344,,,
27.890448293658828,-83.78563181339008,bursting,bursting,85,79,15.0,15.0,0.27164266354891836,0.2689460045480987,0.5314343412871338,0.5288486963879636,27.636545875887403,27.705970740637635,,,
27.890448293658828,-83.5989607818643,bursting,bursting,84,79,15.0,15.0,0.2689669726706766,0.2729663723464214,0.5275931201857129,0.5367542470679798,27.694523552678493,27.65684478998381,,,
27.890448293658828,-82.85987488320067,bursting,bursting,84,79,15.0,15.0,0.26915764457354113,0.2692704885475969,0.5281225244256668,0.5295908910366741,27.69780692866626,27.701721352679147,,,
27.890448293658828,-82.27821706868562,bursting,bursting,80,83,15.0,15.0,0.27161768599417535,0.27265205903546913,0.5295207836907599,0.5337745869919133,27.59770820491361,27.624286321737422,,,
28.09266555434005,-105.14582794454225,bursting,bursting,75,79,16.0,16.0,0.25373761913660986,0.2554866300108085,0.4672023920762473,0.46994689600075185,27.856050466151714,27.81165181181571,,,
28.09266555434005,-101.4811769100413,bursting,bursting,74,82,16.0,16.0,0.2596520298260148,0.2663812087105455,0.4734288081429754,0.48935649620748717,27.69130130020459,27.667131321699916,,,
28.09266555434005,-100.19958492603132,bursting,bursting,74,82,16.0,16.0,0.26465850902709337,0.26444626664094173,0.4808039041277015,0.48234613158402473,27.612968575341828,27.613717798162565,,,
28.09266555434005,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.26871255654725534,0.2655787789146986,0.48905734197334644,0.4849425343096843,27.564145345990614,27.62557428298309,,,
28.09266555434005,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.2705440167915457,0.26708860759493686,0.48812632709345183,0.486854917234664,27.462834445445157,27.580408262218036,,,
28.09266555434005,-93.84527381702881,bursting,bursting,82,75,16.0,16.0,0.2728085201459746,0.27777360286565955,0.4965120031776768,0.5009894541719897,27.50592833435024,27.31309140789184,,,
28.09266555434005,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2719940806511285,0.27323333087021867,0.49327907263534354,0.49262297100913804,27.511064357452593,27.373336333656006,[-52.      -52.      -52.      ... -53.78937 -53.78889 -53.78841],[-52.       -52.       -52.       ... -55.618336 -55.61819  -55.618046],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
28.09266555434005,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2709592832689927,0.2712222440558068,0.4855901133852913,0.49125564943996863,27.406769135746124,27.454973845810418,,,
28.09266555434005,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2760027869015625,0.2720912472593796,0.4976609933313426,0.4926957849875594,27.37886156224262,27.458169532920017,,,
28.09266555434005,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.27827242858217766,0.2746211186256604,0.5016177171377694,0.49365651379769965,27.349219233543504,27.358016346929052,,,
28.09266555434005,-88.71816837536491,bursting,bursting,76,82,16.0,16.0,0.27763489725086754,0.27474952881658576,0.4993882493944917,0.4959825414145421,27.328274474401532,27.3726992165277,,,
28.09266555434005,-88.57314278030957,bursting,bursting,77,82,16.0,16.0,0.27681797930795515,0.2802327051979261,0.49502499876243755,0.5058808650562793,27.31249530462298,27.223709426405982,,,
