g_syn_i,Vi_threshold,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
28.09266555434005,-19.421761202620033,bursting,bursting,76,82,16.0,16.0,0.2768936666749421,0.27129808751867196,0.4965366568186895,0.48975194064206473,27.332230265960668,27.429475741080786,,,
28.09266555434005,-18.91369146338961,bursting,bursting,77,81,16.0,15.5,0.27886398957236697,0.28204279164544027,0.5013285205795358,0.5094243504839531,27.307391705426348,27.567155454800993,,,
28.09266555434005,-18.73742354832292,bursting,bursting,78,81,16.0,15.5,0.27886398957236697,0.28204279164544027,0.5013285205795358,0.5094243504839531,27.307391705426348,27.567155454800993,,,
28.09266555434005,-18.64217287385621,bursting,bursting,76,82,16.0,16.0,0.27886398957236697,0.2758045232639235,0.5013285205795358,0.4981568197668625,27.30464024393287,27.355459388683673,,,
28.09266555434005,-18.513491657593114,bursting,bursting,77,82,16.0,16.0,0.27620537266001305,0.2741444584663352,0.4965489845573265,0.49489025808526943,27.3464372066637,27.386678791081696,,,
28.09266555434005,-18.25714244410362,bursting,bursting,77,82,16.0,16.0,0.2780485366524207,0.27821700173179753,0.4998625378021043,0.5019702331651732,27.32365156644798,27.305306524211453,,,
28.09266555434005,-18.063443290817037,bursting,bursting,77,82,16.0,16.0,0.2752708246333734,0.27325135462800315,0.4912918519246358,0.4948412796595493,27.313485425414523,27.418567038691364,,,
28.09266555434005,-17.01011737753121,bursting,bursting,78,81,15.5,16.0,0.2610931982189468,0.2760730167309534,0.5117969189825475,0.4913642729037172,27.5080384217649,27.27334461924543,,,
28.51520070359418,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2704502219403934,0.26311011300379866,0.4877810838495683,0.4778173304345748,27.469736272795917,27.58235059690388,,,
28.51520070359418,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.27182252727049894,0.2756092085900283,0.4902561588429955,0.49884019654303746,27.45340941883834,27.36095313344662,,,
28.51520070359418,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.2747814491035711,0.2714656990143674,0.49390033091322155,0.49036434070514395,27.388825848962384,27.42493029190023,,,
28.51520070359418,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.27242353519223667,0.27025968622267915,0.4913401302051345,0.4895122010916121,27.4365399972427,27.47854216805838,,,
28.51520070359418,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.2717014529095066,0.27012434954682046,0.4916783440273373,0.4886033273886594,27.472695298712715,27.4633353565867,,,
28.51520070359418,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.273939723858069,0.27312024503507565,0.4948780125699015,0.49402232980930727,27.428005166637522,27.419591023032194,,,
28.51520070359418,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.2699598491300645,0.26578642464033997,0.4866772113395791,0.4827652795210967,27.465335428855585,27.555119491226826,,,
28.51520070359418,-19.864841861022217,bursting,bursting,76,82,16.0,16.0,0.2728202381242236,0.2778297710889085,0.48696160307759734,0.5058808650562793,27.364128122351076,27.354222670872996,[-52.       -52.       -52.       ... -53.518196 -53.51752  -53.516846],[-52.       -52.       -52.       ... -55.628853 -55.628704 -55.62856 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
28.51520070359418,-19.766628381718544,bursting,bursting,76,82,16.0,16.0,0.2749064776530815,0.2720599103315761,0.49222287851939356,0.4926836478297285,27.3438906615114,27.43281593377644,,,
28.51520070359418,-19.562622806541974,bursting,bursting,76,82,16.0,16.0,0.2769287742254042,0.2759796843101128,0.49376620170349333,0.49793357566100677,27.302016152515073,27.34305485118529,,,
28.51520070359418,-19.552808902450636,bursting,bursting,76,82,16.0,16.0,0.2769287742254042,0.2759796843101128,0.49376620170349333,0.49793357566100677,27.302016152515073,27.34305485118529,,,
28.51520070359418,-19.53567735386656,bursting,bursting,76,82,16.0,16.0,0.28506925067221345,0.27816016881028904,0.5073309319669219,0.5024115755627009,27.0985306478002,27.31581668101135,,,
28.51520070359418,-19.421761202620033,bursting,bursting,77,82,16.0,16.0,0.2749062931544683,0.2763164462191163,0.49319392385085814,0.4991265285749938,27.360640405950516,27.3474780277597,,,
28.51520070359418,-18.91369146338961,bursting,bursting,77,82,16.0,16.0,0.28653179044387606,0.28120091208512793,0.5064188590383106,0.5067139599695972,27.0487667091249,27.204797093316294,,,
28.51520070359418,-18.73742354832292,bursting,bursting,78,82,16.0,16.0,0.28125157327694716,0.28009114355109266,0.503448623068016,0.5007887422690738,27.223987721900567,27.21470825170226,,,
28.51520070359418,-18.64217287385621,bursting,bursting,77,82,16.0,16.0,0.2830969565436835,0.27979170335337505,0.5047191238076011,0.5031319966793286,27.196391681609985,27.23633819588139,,,
28.51520070359418,-18.513491657593114,bursting,bursting,78,81,15.5,15.5,0.2548322483725587,0.2813196273040309,0.5007511266900351,0.5063803929511849,27.615962607278366,27.5468614465515,,,
28.51520070359418,-18.25714244410362,bursting,bursting,77,82,16.0,16.0,0.2788812927284026,0.28011918890937076,0.49720323182100684,0.5050377515719299,27.260208571918135,27.249402127824215,,,
28.51520070359418,-18.063443290817037,bursting,bursting,80,81,16.0,16.0,0.28295351872301994,0.27692955931195157,0.5019576347756249,0.49571209041788517,27.17703688332825,27.269287875304233,,,
28.51520070359418,-17.01011737753121,bursting,bursting,79,81,15.5,15.5,0.2650614940586079,0.26372490763944495,0.5200343222652696,0.5167024052496966,27.433702391223896,27.400494191252253,,,
28.562660416844494,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2702597339310948,0.26966016439700646,0.4873056868573656,0.4907373328425958,27.467490694414728,27.524621178210772,,,
28.562660416844494,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.27422162538545675,0.27122767748528065,0.4973639709539441,0.48659432631015515,27.469895324320323,27.387436773660326,,,
28.562660416844494,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.2683310351501075,0.27531399633984305,0.48382804751191416,0.5013913610268493,27.48719685048708,27.418747186645405,,,
28.562660416844494,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.27099302069303294,0.2738640892785973,0.4897759275131626,0.49820645675567954,27.476437894305967,27.444309467918078,,,
28.562660416844494,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.27163814180929086,0.2742675696460021,0.48899755501222486,0.4961424921237379,27.438807234401363,27.392102982925724,,,
28.562660416844494,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.27410856512682247,0.2697917934981129,0.49013601274353624,0.487032752952636,27.351173662930623,27.46013675226075,,,
28.562660416844494,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.27410856512682275,0.2697917934981129,0.49013601274353635,0.487032752952636,27.351173662930602,27.46013675226076,,,
28.562660416844494,-19.864841861022217,bursting,bursting,75,82,16.0,16.0,0.27823023883281717,0.2716254927404938,0.49965024482862,0.48967999412384,27.3223547501651,27.41771791954899,,,
28.562660416844494,-19.766628381718544,bursting,bursting,75,82,16.0,16.0,0.27930049606654306,0.2745506384033718,0.5010773162298944,0.49584727903805625,27.281720999985726,27.382578139375447,[-52.       -52.       -52.       ... -52.621616 -52.61874  -52.61585 ],[-52.       -52.       -52.       ... -55.53971  -55.539566 -55.53942 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
28.562660416844494,-19.562622806541974,bursting,bursting,75,82,16.0,16.0,0.27930049606654306,0.2745506384033718,0.5010773162298944,0.49584727903805625,27.281720999985726,27.382578139375447,,,
28.562660416844494,-19.552808902450636,bursting,bursting,76,82,16.0,16.0,0.27930049606654306,0.2745506384033718,0.5010773162298944,0.49584727903805625,27.281720999985726,27.381246287061877,,,
28.562660416844494,-19.53567735386656,bursting,bursting,76,82,16.0,16.0,0.27930049606654306,0.2745506384033718,0.5010773162298944,0.49584727903805625,27.281720999985726,27.380589508848,,,
28.562660416844494,-19.421761202620033,bursting,bursting,76,82,16.0,16.0,0.27930049606654306,0.27461191290978526,0.5010773162298944,0.49595794276645333,27.281720999985726,27.379500728619398,,,
28.562660416844494,-18.91369146338961,bursting,bursting,76,82,16.0,16.0,0.27930049606654306,0.2751030953445621,0.5010773162298944,0.4968450340338849,27.281720999985726,27.368505233756814,,,
28.562660416844494,-18.73742354832292,bursting,bursting,75,82,16.0,16.0,0.27930049606654306,0.2751030953445621,0.5010773162298944,0.4968450340338849,27.281720999985726,27.368505233756814,,,
28.562660416844494,-18.64217287385621,bursting,bursting,76,82,16.0,16.0,0.2826064934407131,0.27749224084419605,0.5065086359722433,0.4965859714463067,27.204780656267378,27.272898733459346,,,
28.562660416844494,-18.513491657593114,bursting,bursting,85,76,15.0,16.0,0.25467370263318395,0.2757875697131088,0.5303492349712285,0.5024368185700647,27.23410407002439,27.42787539762927,,,
28.562660416844494,-18.25714244410362,bursting,bursting,78,81,15.5,15.5,0.2610574218949736,0.2522228001089728,0.5113258679756609,0.495331500606781,27.499515744794977,27.633932755324825,,,
28.562660416844494,-18.063443290817037,bursting,bursting,82,81,15.5,15.5,0.2657681099084098,0.2631633125739875,0.5203996669442131,0.5146945287971589,27.3901564786656,27.403673215392562,,,
28.562660416844494,-17.01011737753121,bursting,bursting,81,80,15.5,15.5,0.2659574468085108,0.26165703275529884,0.5214851898206092,0.5138086062941551,27.39426540407417,27.48502805267209,,,
29.033456525669827,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2697585675497175,0.26629018245004354,0.4892248232675325,0.4826720725938796,27.527391211410208,27.540108270965227,,,
29.033456525669827,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.2690218053356074,0.2683718546359799,0.48727006943598494,0.4881263270934517,27.52325065216275,27.526088873719647,,,
29.033456525669827,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.2742277183820269,0.2705792682926826,0.4926836478297286,0.4917387883556255,27.383408156016532,27.500231390991036,,,
29.033456525669827,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.27236942455777796,0.26827788697192473,0.4920412330553301,0.48530732086093514,27.454973845810432,27.494804612678237,,,
29.033456525669827,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.27157216938238854,0.2696758409785936,0.4915333382486668,0.48929663608562685,27.474414006802427,27.498286834521746,,,
29.033456525669827,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.2724290189693875,0.27086462925111426,0.49335208071240033,0.4925259191764966,27.461329519676784,27.502878017024386,,,
29.033456525669827,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.2717586554787273,0.26924481893675584,0.4921380939491621,0.48705647419818315,27.4892445404861,27.455960446009463,,,
29.033456525669827,-19.864841861022217,bursting,bursting,75,82,16.0,16.0,0.27073875361122574,0.27328005559416235,0.4855429584132457,0.4963764519011219,27.414556219203998,27.447467672107233,,,
29.033456525669827,-19.766628381718544,bursting,bursting,76,82,16.0,16.0,0.28096113643805276,0.2772434702651657,0.5037402715160063,0.4970302442903649,27.268688868187958,27.283585018414104,,,
29.033456525669827,-19.562622806541974,bursting,bursting,75,82,16.0,16.0,0.2797924851415333,0.27293103448275835,0.5036768409388536,0.4926108374384238,27.309506868731358,27.398408593549107,[-52.       -52.       -52.       ... -53.235367 -53.23434  -53.23331 ],[-52.       -52.       -52.       ... -55.555435 -55.55529  -55.555145],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
29.033456525669827,-19.552808902450636,bursting,bursting,75,82,16.0,16.0,0.2732490823541006,0.27133554490723694,0.4926957849875595,0.49146086742843104,27.415869726808882,27.45977642763273,,,
29.033456525669827,-19.53567735386656,bursting,bursting,75,82,16.0,16.0,0.2778765939324098,0.2758078210058432,0.5010396572888743,0.499425660490436,27.3498900959765,27.380624493645932,,,
29.033456525669827,-19.421761202620033,bursting,bursting,76,82,16.0,16.0,0.2771123180318924,0.2717606511696123,0.49599484165364666,0.4888660751387159,27.320626223032363,27.386544710520102,,,
29.033456525669827,-18.91369146338961,bursting,bursting,76,82,15.5,16.0,0.2591450202656199,0.27568366592756827,0.5098269137627776,0.4927322000492731,27.54911281315947,27.309290100509763,,,
29.033456525669827,-18.73742354832292,bursting,bursting,83,76,16.0,16.0,0.27814389732197936,0.2764694191881552,0.49364432926076773,0.4968450340338849,27.254768847299495,27.32069923361179,,,
29.033456525669827,-18.64217287385621,bursting,bursting,76,82,16.0,16.0,0.28036391205458694,0.27604707511249565,0.5054334091483446,0.4944864757948869,27.294808304542023,27.299967073832736,,,
29.033456525669827,-18.513491657593114,bursting,bursting,76,82,16.0,16.0,0.27726012340436157,0.2764528132257821,0.4996128000799381,0.4994630771920185,27.35225522712798,27.356182867904007,,,
29.033456525669827,-18.25714244410362,bursting,bursting,77,81,15.5,15.5,0.28465258335454297,0.28571794477741896,0.5090353779587681,0.5122688386865427,27.486885053359916,27.47605884290761,,,
29.033456525669827,-18.063443290817037,bursting,bursting,78,82,16.0,16.0,0.2819471081053801,0.2804651862248733,0.5046936509538711,0.5012782595618828,27.202026976151796,27.21580762271603,,,
29.033456525669827,-17.01011737753121,bursting,bursting,81,80,15.5,15.5,0.2631091442391805,0.2616394286449621,0.5145885864251531,0.5147342684339209,27.45817184856604,27.486885053359885,,,
30.141865553727637,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2627536370597245,0.26099930769414426,0.4785604900459418,0.4774523144500943,27.65076549997892,27.67572948159026,,,
30.141865553727637,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.26687279578723594,0.26553179106649183,0.4831151263346056,0.4849895727241865,27.538855679125376,27.61709353907553,,,
30.141865553727637,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.26976392915438413,0.2688620563483351,0.4872463273808074,0.4878643737041102,27.489544212272744,27.513655512601478,,,
30.141865553727637,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.26976392915438413,0.2687309520906985,0.4872463273808074,0.48762647811776183,27.489544212272744,27.51925267592944,,,
30.141865553727637,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.2716788536094618,0.26638411237587795,0.49074937429454774,0.4843787842092517,27.45428181051385,27.567397000899046,,,
30.141865553727637,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.27010766307789724,0.2637662430899562,0.48716324840454034,0.4786177519324193,27.46973627279596,27.573982049849366,,,
30.141865553727637,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.2712018029493902,0.27331908761119145,0.4899318994659742,0.49694379565671104,27.46293242038396,27.461082081685273,,,
30.141865553727637,-19.864841861022217,bursting,bursting,75,82,16.0,16.0,0.2759687601367366,0.276055986003499,0.4990393492526887,0.4998750312421893,27.403445230466936,27.390175497406297,,,
30.141865553727637,-19.766628381718544,bursting,bursting,75,82,16.0,16.0,0.2778542986651976,0.27282757944291885,0.5008639903834113,0.49038838760298153,27.3535423708994,27.376697448434488,,,
30.141865553727637,-19.562622806541974,bursting,bursting,76,82,16.0,16.0,0.27202206516117894,0.2708440840398083,0.4925259191764966,0.49146086742843104,27.473720334901934,27.48058778816687,,,
30.141865553727637,-19.552808902450636,bursting,bursting,76,82,16.0,16.0,0.27368629098006253,0.27450051133670905,0.49410776490352537,0.4988650819385897,27.4303140381124,27.44185812139334,[-52.       -52.       -52.       ... -54.33803  -54.33773  -54.337433],[-52.       -52.       -52.       ... -55.85707  -55.85694  -55.856815],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
30.141865553727637,-19.53567735386656,bursting,bursting,76,82,16.0,16.0,0.2786827903258045,0.2765730448590708,0.49970017989206467,0.49622866216752676,27.313917785054375,27.312890600075534,,,
30.141865553727637,-19.421761202620033,bursting,bursting,75,82,16.0,16.0,0.2749387512682815,0.27171835954725854,0.49493924620752794,0.4899799108236563,27.40184991955639,27.41926018761293,,,
30.141865553727637,-18.91369146338961,bursting,bursting,76,82,16.0,16.0,0.2770475479213343,0.27683784997754174,0.49788399302962416,0.49907670809003335,27.342156856547355,27.334278723267982,,,
30.141865553727637,-18.73742354832292,bursting,bursting,76,82,16.0,16.0,0.277518146564582,0.27300303336703724,0.4971661529283086,0.49323041258724015,27.31389325513826,27.407506804468856,,,
30.141865553727637,-18.64217287385621,bursting,bursting,77,81,16.0,16.0,0.27673773400984797,0.2723031072894276,0.499887525306806,0.4885675200312683,27.393518938631,27.379690298515598,,,
30.141865553727637,-18.513491657593114,bursting,bursting,75,82,16.0,16.0,0.27167998431295637,0.26891329226423827,0.4902201088288641,0.48698531739268064,27.44377165371402,27.49491606040742,,,
30.141865553727637,-18.25714244410362,bursting,bursting,77,81,16.0,16.0,0.27652230058607324,0.2697237461766277,0.49667229561935017,0.48550759819391165,27.338276340588013,27.438143888444554,,,
30.141865553727637,-18.063443290817037,bursting,bursting,76,82,16.0,16.0,0.2773430664233396,0.27189740828663045,0.49998750031249223,0.4894642813440689,27.359344649951307,27.400142346638777,,,
30.141865553727637,-17.01011737753121,bursting,bursting,76,82,15.5,16.0,0.2584532465551432,0.2786299072795425,0.5084659582040981,0.49319392385085803,27.583356424276737,27.207419396694696,,,
30.75524957292389,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2667378226275954,0.2660688317983517,0.48515427906074143,0.4847309743092582,27.593306278486878,27.593484955998285,,,
30.75524957292389,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.2657457496136013,0.2664916630207576,0.4829984544049458,0.48612123863691603,27.590917180576223,27.600908145305887,,,
30.75524957292389,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.2671809426776315,0.26433350984450976,0.48516604807995545,0.48139411736388577,27.566318264709594,27.600998819274412,,,
30.75524957292389,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.2730582524271846,0.26629400284316795,0.4953437685753912,0.48189287521384,27.485631442272524,27.522085301510877,,,
30.75524957292389,-20.94074530858559,bursting,bursting,82,75,16.0,16.0,0.2694833839819623,0.26994191674733786,0.4901480247034605,0.48402710551790895,27.54438112634387,27.3960884808305,,,
30.75524957292389,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.26680061973467606,0.26549529272247624,0.48416771569671724,0.48403881991335707,27.56432144859227,27.5970814159569,,,
30.75524957292389,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.2655906974500011,0.26902854896565254,0.48249740657643975,0.49137634514274486,27.580408262218036,27.56777772711729,,,
30.75524957292389,-19.864841861022217,bursting,bursting,75,82,16.0,16.0,0.27198279023150085,0.274460449583811,0.48891387782042195,0.4984299456711358,27.424839446891205,27.41141129594729,,,
30.75524957292389,-19.766628381718544,bursting,bursting,83,76,16.0,16.0,0.27049804663505267,0.27051479015777824,0.49141256541929773,0.4877216085058649,27.52811233596065,27.429043167915818,,,
30.75524957292389,-19.562622806541974,bursting,bursting,76,83,16.0,16.0,0.26776383259266506,0.26897505580898784,0.4883527860526445,0.4852955449868968,27.599110500263762,27.457390418355416,,,
30.75524957292389,-19.552808902450636,bursting,bursting,76,83,16.0,16.0,0.26778344851163594,0.2690991187823172,0.48838856193987934,0.4855193843614205,27.59911050026379,27.450192790918905,,,
30.75524957292389,-19.53567735386656,bursting,bursting,75,82,16.0,16.0,0.27156251534043513,0.2727295168974793,0.4908939178243582,0.4937174455059369,27.46952846441851,27.42904316791586,[-52.       -52.       -52.       ... -53.908524 -53.908104 -53.907684],[-52.       -52.       -52.       ... -55.729733 -55.72959  -55.72945 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
30.75524957292389,-19.421761202620033,bursting,bursting,75,82,16.0,16.0,0.27362951287987014,0.26800144735255066,0.4925380485642517,0.48245085031962365,27.406879086436295,27.44790142715357,,,
30.75524957292389,-18.91369146338961,bursting,bursting,75,82,16.0,16.0,0.2778069058497489,0.27265300059417713,0.4993383766509374,0.49514755397108345,27.321703156170727,27.469620661721745,,,
30.75524957292389,-18.73742354832292,bursting,bursting,75,82,16.0,16.0,0.2778069058497489,0.2728421365573284,0.4993383766509374,0.495491031612328,27.321703156170727,27.465874385704875,,,
30.75524957292389,-18.64217287385621,bursting,bursting,75,82,16.0,16.0,0.2778069058497489,0.2730653839478318,0.4993383766509374,0.4958964568198161,27.321703156170727,27.461473541764537,,,
30.75524957292389,-18.513491657593114,bursting,bursting,75,82,16.0,16.0,0.2778069058497489,0.2730992411843476,0.4993383766509374,0.49595794276645333,27.321703156170727,27.460798123021828,,,
30.75524957292389,-18.25714244410362,bursting,bursting,75,82,16.0,16.0,0.2778069058497489,0.27337718753878626,0.4993383766509374,0.4964627032394192,27.321703156170727,27.451948170655115,,,
30.75524957292389,-18.063443290817037,bursting,bursting,75,82,16.0,16.0,0.27510755080848526,0.27302925136341094,0.494486475794887,0.4957858205255329,27.362441015617755,27.46006638268717,,,
30.75524957292389,-17.01011737753121,bursting,bursting,79,81,15.5,15.5,0.26083729975945547,0.2850316843826653,0.5117969189825476,0.5110384300899427,27.503833172596185,27.49476109619209,,,
31.251003830990477,-22.914311639711332,bursting,bursting,74,82,16.0,16.0,0.26149645525962806,0.2651526180424128,0.47901896915117836,0.4852719949531711,27.72403289642448,27.63670727748652,,,
31.251003830990477,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.270142296368989,0.26750958598262414,0.490677134445535,0.48536620880454284,27.53835958786693,27.529265395114724,,,
31.251003830990477,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.26670699249939506,0.2634963289985125,0.4839099927413502,0.4798694755026633,27.564655590296976,27.61099580189643,,,
31.251003830990477,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.26802469736010476,0.2722347294723037,0.4861685060041811,0.4947923109274882,27.548835853303125,27.460514754327473,,,
31.251003830990477,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.27380423515474595,0.26853848203687086,0.493607779258601,0.48450786114004696,27.42655857820722,27.469620661721756,,,
31.251003830990477,-20.639342432714603,bursting,bursting,82,75,16.0,16.0,0.2694177140612726,0.2674860281131301,0.4909662215239591,0.48387486995862866,27.565381235994654,27.502807950483255,,,
31.251003830990477,-20.55028450245337,bursting,bursting,84,74,15.0,16.0,0.2464176049129989,0.26607936001570526,0.5117707267144318,0.49078550219626504,27.38916181478886,27.701636842927243,,,
31.251003830990477,-19.864841861022217,bursting,bursting,75,82,16.0,16.0,0.27198549410698103,0.2668572674629903,0.49006395334591163,0.4845782957381339,27.429278648283784,27.54455025907386,,,
31.251003830990477,-19.766628381718544,bursting,bursting,75,82,16.0,16.0,0.2686316914927223,0.2704052757203672,0.48599130075571645,0.4921380939491621,27.513819780344623,27.503698861685034,,,
31.251003830990477,-19.562622806541974,bursting,bursting,76,82,16.0,16.0,0.2728055289111881,0.27101006115604664,0.49189601318281323,0.49319392385085825,27.42871384376633,27.51177706125331,,,
31.251003830990477,-19.552808902450636,bursting,bursting,75,82,16.0,16.0,0.2746821380076534,0.27141278998404333,0.4937662017034932,0.49097827421136603,27.387882132046222,27.44948484541565,,,
31.251003830990477,-19.53567735386656,bursting,bursting,75,82,16.0,16.0,0.27035806928652806,0.26720205745341624,0.4848602390360978,0.48524844720496907,27.421478630745582,27.538359587866918,,,
31.251003830990477,-19.421761202620033,bursting,bursting,75,82,16.0,16.0,0.2712018698486897,0.273623603835129,0.4920654447041456,0.49421765345458124,27.508193352181102,27.391981501262386,[-52.       -52.       -52.       ... -53.997215 -53.99683  -53.996445],[-52.       -52.       -52.       ... -55.723183 -55.72304  -55.7229  ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
31.251003830990477,-18.91369146338961,bursting,bursting,83,76,16.0,16.0,0.2677579655071619,0.2695662857844943,0.487186982363831,0.49146086742843104,27.576402095823706,27.52265984438202,,,
31.251003830990477,-18.73742354832292,bursting,bursting,83,76,16.0,16.0,0.2653573324325628,0.267345794848049,0.4825556145345751,0.48741257037018976,27.593389258237703,27.57018385924548,,,
31.251003830990477,-18.64217287385621,bursting,bursting,83,76,16.0,16.0,0.268663650813058,0.2690963310601059,0.48905734197334627,0.48886607513871566,27.570710333639784,27.499398240103925,,,
31.251003830990477,-18.513491657593114,bursting,bursting,83,76,16.0,16.0,0.27359232849766374,0.2771836897861281,0.49176297024834026,0.4997001798920648,27.405895600272654,27.334907731228085,,,
31.251003830990477,-18.25714244410362,bursting,bursting,75,82,16.0,16.0,0.27702803645236806,0.2765480107687708,0.49798316816891597,0.49855419284076186,27.345119651060802,27.33616942197565,,,
31.251003830990477,-18.063443290817037,bursting,bursting,75,82,16.0,16.0,0.2710588695290925,0.2724737816162864,0.4887466093203978,0.4935225169648365,27.452903828620485,27.429950006400983,,,
31.251003830990477,-17.01011737753121,bursting,bursting,76,81,15.5,15.5,0.26433947573319483,0.2555792644659221,0.5190760446405399,0.502071043052592,27.476279770872498,27.580674672040953,,,
31.99326355599359,-22.914311639711332,bursting,bursting,74,83,16.0,16.0,0.26251345211048693,0.26326309452137286,0.47829726174817633,0.48163756773028277,27.662233879101695,27.64777633216568,,,
31.99326355599359,-21.731662231386487,bursting,bursting,83,74,15.5,16.0,0.26155327342747126,0.26202421728013875,0.49372963365261174,0.48241593902262514,27.244607209772983,27.735152219740872,,,
31.99326355599359,-21.331019414577387,bursting,bursting,83,74,15.5,16.0,0.2647846434917536,0.2607904627390898,0.500538078434317,0.47877815814042574,27.21300027451138,27.71600376445008,,,
31.99326355599359,-21.277755696486683,bursting,bursting,83,74,15.5,16.0,0.26517619930823594,0.2646165804367363,0.5012782595618828,0.48580242415409663,27.205632739440503,27.672937153931993,,,
31.99326355599359,-20.94074530858559,bursting,bursting,83,74,15.5,16.0,0.26579575430222335,0.2634264296941119,0.502449441024997,0.4836174585902553,27.194667737026254,27.69600820996292,,,
31.99326355599359,-20.639342432714603,bursting,bursting,83,74,15.0,16.0,0.24254855782623003,0.26092498617090376,0.5064701562460432,0.4810120493518361,27.470511583570556,27.766747546592686,,,
