tau_i,Vi0,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
51.02375430003072,-93.13852565023593,bursting,bursting,74,82,16.0,16.0,0.2640144230769231,0.26536191213470095,0.4807692307692307,0.4838397522740469,27.624117572061543,27.59784318142454,,,
51.02375430003072,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.26928199539895875,0.26969370779919744,0.48432013560963794,0.4892846658185732,27.462089554729694,27.4808228987366,,,
51.02375430003072,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2705798839742494,0.2681071062771303,0.4895601302229946,0.4877335024142806,27.48316927720305,27.52364630722129,,,
51.02375430003072,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2738870927629943,0.2721937265732889,0.49738870927629936,0.49319392385085803,27.474828108340912,27.441916779323332,,,
51.02375430003072,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.2720099667774085,0.27304640181948525,0.4885675200312684,0.49442535413215993,27.407715920930386,27.416967980305156,,,
51.02375430003072,-88.57314278030957,bursting,bursting,75,82,16.0,16.0,0.2757225289136462,0.2742130900279406,0.4995878400319737,0.49452315604678193,27.434854718114092,27.372719195074488,,,
51.02375430003072,-88.53522241405496,bursting,bursting,83,76,16.0,16.0,0.27660962513173065,0.2771803163620868,0.501831685652632,0.5013662229575593,27.42398706650757,27.32246037195368,,,
51.02375430003072,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.2772171934510562,0.2798435923309786,0.49463322946035515,0.5045408678102926,27.276822156418632,27.252066586187784,[-52.       -52.       -52.       ... -52.74678  -52.744488 -52.742184],[-52.       -52.       -52.       ... -55.633385 -55.63324  -55.63309 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
51.02375430003072,-84.7239990177665,bursting,bursting,78,82,16.0,16.0,0.277571435646016,0.2801427350856915,0.4952211162283959,0.5025883298989797,27.291429761727123,27.199196387743644,,,
51.02375430003072,-84.36968645429397,bursting,bursting,76,82,15.5,16.0,0.25670768610046396,0.27741662307903053,0.5043373007867663,0.4981444120650578,27.584122539115803,27.296969875216327,,,
51.02375430003072,-83.78563181339008,bursting,bursting,84,75,14.5,15.5,0.26294745373497225,0.28184400826446293,0.5403214912873158,0.5165289256198348,27.34999761325965,27.697981276909424,,,
51.02375430003072,-83.5989607818643,bursting,bursting,77,82,16.0,16.0,0.27948711539903537,0.2793528351031859,0.4998875253068059,0.5009016229212582,27.25457678975845,27.21365250653643,,,
51.02375430003072,-82.85987488320067,bursting,bursting,78,82,16.0,16.0,0.28304295584259564,0.27850696267406705,0.5006508460999299,0.5000125003125078,27.149958026011014,27.25164038915104,,,
51.02375430003072,-82.27821706868562,bursting,bursting,84,74,14.5,16.0,0.25919621246376034,0.2754178184677032,0.5319573370215708,0.5072151352996375,27.373605850853338,27.50325006664585,,,
52.305808116447096,-105.14582794454225,bursting,bursting,76,80,16.5,16.0,0.2720472170750122,0.25010378707504966,0.45752979662800525,0.4612758891092762,27.575259451321298,27.901046712654647,,,
52.305808116447096,-101.4811769100413,bursting,bursting,74,83,16.0,16.0,0.25737106560485407,0.2569317382125264,0.4740235115661736,0.46915317851278443,27.81931645850199,27.714857294752637,,,
52.305808116447096,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.26094441123729833,0.257581112603379,0.47818290496114774,0.4712424306684572,27.726083128288813,27.724984561189263,,,
52.305808116447096,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2640080767289246,0.2648069292557824,0.48075767409437287,0.48388657698635434,27.61779320979849,27.62863485503295,,,
52.305808116447096,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.2711351617267248,0.26503646297143146,0.49194441028163816,0.48135935882933406,27.500542000644558,27.566485889005953,,,
52.305808116447096,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.26446978280259403,0.2651996425034423,0.4821252079164958,0.4831034566052319,27.633013591602964,27.591389393675072,,,
52.305808116447096,-93.13852565023593,bursting,bursting,75,83,16.0,16.0,0.26403095151734995,0.26774498629871213,0.48361745859025507,0.4850013337536679,27.674189647232204,27.498287917750286,,,
52.305808116447096,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.26714959404929756,0.26210541351235517,0.4861685060041811,0.47612245869637676,27.5843256245977,27.58169316038535,,,
52.305808116447096,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.26814477003687154,0.26306829081143285,0.4851542790607412,0.4795703050067141,27.51341457671942,27.60979861793642,,,
52.305808116447096,-91.72173892393454,bursting,bursting,76,83,16.0,16.0,0.2636099016093725,0.26635795769722403,0.48112776347759145,0.4823577647541181,27.64265519526849,27.512057444043425,,,
52.305808116447096,-88.71816837536491,bursting,bursting,83,76,16.0,16.0,0.2737181874612041,0.2764382191095548,0.4965859714463067,0.5002501250625313,27.46808989286233,27.326729484828558,,,
52.305808116447096,-88.57314278030957,bursting,bursting,75,82,16.0,16.0,0.27036496350364986,0.2720631786771963,0.48661800486618,0.493583415597236,27.443533445527635,27.431499247017662,,,
52.305808116447096,-88.53522241405496,bursting,bursting,75,82,16.0,16.0,0.2711156691817449,0.27320836836638823,0.4883647107660002,0.4945843018942578,27.437995650001735,27.40000872697148,,,
52.305808116447096,-85.52555330351612,bursting,bursting,76,82,15.5,16.0,0.28613326472858264,0.2811350234363188,0.5145356315924878,0.5040068544932209,27.491932357868595,27.2068037529944,,,
52.305808116447096,-84.7239990177665,bursting,bursting,76,82,16.0,16.0,0.2740303334721779,0.2749290585951113,0.49003993825496794,0.4978344202718178,27.335060539291295,27.378989423059334,[-52.       -52.       -52.       ... -53.63725  -53.63669  -53.636127],[-52.       -52.       -52.       ... -55.746586 -55.746445 -55.746304],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
52.305808116447096,-84.36968645429397,bursting,bursting,77,82,16.0,16.0,0.28153382934779925,0.2747502719810109,0.49767337696269925,0.49451092869152413,27.18244222922929,27.329112001517498,,,
52.305808116447096,-83.78563181339008,bursting,bursting,76,81,16.0,15.5,0.27531995381856617,0.2793402249923987,0.4912918519246358,0.5067396371744198,27.29564486709697,27.621627171574456,,,
52.305808116447096,-83.5989607818643,bursting,bursting,78,82,15.5,16.0,0.25690176322418157,0.27983271142721194,0.5037783375314862,0.5008639903834113,27.555776666286977,27.18454911915169,,,
52.305808116447096,-82.85987488320067,bursting,bursting,80,81,15.5,15.5,0.2630304279493984,0.2911733046286327,0.515291268389457,0.5125839356194577,27.4323224222808,27.31856311805102,,,
52.305808116447096,-82.27821706868562,bursting,bursting,79,81,15.5,15.5,0.263701370782456,0.2847643460825866,0.5163022433332474,0.5076013299154842,27.426677898630672,27.432115122755093,,,
52.53984467836355,-105.14582794454225,bursting,bursting,75,82,16.5,16.0,0.27360069707183987,0.2546911237613327,0.4585998945220242,0.4685267177360788,27.55464972943081,27.807591948750833,,,
52.53984467836355,-101.4811769100413,bursting,bursting,74,82,16.0,16.0,0.25911075258612515,0.2587472184082193,0.47451836386068136,0.47346243075611955,27.74511249429391,27.709680608663415,,,
52.53984467836355,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.2643064394216467,0.2646139042578782,0.4876502572355107,0.4811161895597787,27.761042650280785,27.577677448181824,,,
52.53984467836355,-98.2750705740145,bursting,bursting,74,83,16.0,16.0,0.2597328651752033,0.25649358295066516,0.47448459111290364,0.47097609796302825,27.699962341239708,27.770145519092736,,,
52.53984467836355,-94.1611661339811,bursting,bursting,75,83,16.0,16.0,0.262835950293806,0.26872279019713374,0.4816491667469415,0.4891649953529326,27.685960317744257,27.521736760957126,,,
52.53984467836355,-93.84527381702881,bursting,bursting,74,82,16.0,16.0,0.26889992135273283,0.2621287541381856,0.4915454187966969,0.476337914116274,27.597015747067573,27.594704030409027,,,
52.53984467836355,-93.13852565023593,bursting,bursting,76,83,16.0,16.0,0.266684541510262,0.2655666626520537,0.4874957344123238,0.48175358304227384,27.623995708778775,27.535111109321402,,,
52.53984467836355,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2698264875992548,0.26460505813256646,0.4901480247034605,0.47944384513963784,27.531585208654242,27.539648588193014,,,
52.53984467836355,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.26790213178294575,0.26243763364219524,0.4844961240310077,0.47517224994060353,27.521002247560794,27.551012686405617,,,
52.53984467836355,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2664381577676932,0.26707726763717826,0.4827652795210967,0.48687862115974473,27.54040227560872,27.549469473885193,,,
52.53984467836355,-88.71816837536491,bursting,bursting,83,77,16.0,16.0,0.2731743482021503,0.27267141803883027,0.4942542938341777,0.4915212582944211,27.428615637881126,27.387924993946132,,,
52.53984467836355,-88.57314278030957,bursting,bursting,77,82,16.0,16.0,0.2774999377970194,0.26766238780040513,0.49762384613470656,0.4825789016504197,27.307781653008135,27.44994271137904,,,
52.53984467836355,-88.53522241405496,bursting,bursting,75,82,16.0,16.0,0.27290861181569676,0.27163313929211796,0.4925259191764966,0.49124358313069527,27.428086923047378,27.420485744526523,,,
52.53984467836355,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.27736269173676403,0.2715369047328766,0.4948045522018803,0.4876740386725514,27.277290112152922,27.381480624451182,,,
52.53984467836355,-84.7239990177665,bursting,bursting,75,82,16.0,16.0,0.27503466719492864,0.27278102135836235,0.4952456418383519,0.4926957849875594,27.360463021349357,27.406382675964043,,,
52.53984467836355,-84.36968645429397,bursting,bursting,77,82,16.0,16.0,0.280433205772742,0.2781951146709121,0.5002376128661113,0.4974876871797422,27.22855690142065,27.215121059682428,[-52.       -52.       -52.       ... -73.023155 -72.914375 -72.80613 ],[-52.       -52.       -52.       ... -55.617603 -55.61756  -55.61752 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
52.53984467836355,-83.78563181339008,bursting,bursting,77,82,16.0,16.0,0.27923914403704175,0.27530195751770087,0.5005631335252159,0.48999191513340035,27.258997179047338,27.257961691350015,,,
52.53984467836355,-83.5989607818643,bursting,bursting,79,81,15.5,15.5,0.26556146387238055,0.2580710556991536,0.5213220727765614,0.5068166844052507,27.424624080290393,27.527513362169262,,,
52.53984467836355,-82.85987488320067,bursting,bursting,79,81,15.5,15.5,0.2911326320185856,0.26407229040443303,0.5220705317288366,0.5178395733001914,27.43210541880626,27.4065521843282,,,
52.53984467836355,-82.27821706868562,bursting,bursting,77,82,15.5,16.0,0.2609051393505496,0.27895299410872737,0.5113781641523907,0.49715379452633673,27.48064902833648,27.195347670912156,,,
52.8462555449608,-105.14582794454225,bursting,bursting,73,83,16.0,16.0,0.257317160016142,0.2547656268228379,0.4747549077788592,0.46664644532070276,27.83564518694394,27.76770944493388,,,
52.8462555449608,-101.4811769100413,bursting,bursting,73,82,16.0,16.0,0.2565363706963499,0.2555887431744995,0.47066575671287036,0.46670089139870263,27.791468274396966,27.7207025457251,,,
52.8462555449608,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.2576109635811838,0.25875852339525046,0.4742033383915022,0.4702562896778744,27.808804284780837,27.640608566883504,,,
52.8462555449608,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.25850965961361555,0.25915017932213835,0.4717760007548416,0.47502553262237845,27.71095069428499,27.71367127704993,,,
52.8462555449608,-94.1611661339811,bursting,bursting,74,82,16.0,16.0,0.261758740007159,0.26171902955700305,0.4772700155112755,0.4771106180968057,27.65027000573929,27.635177061133994,,,
52.8462555449608,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.26206340549640766,0.25882436663820113,0.4742370711118488,0.4744283138817724,27.575004100678665,27.724584944698062,,,
52.8462555449608,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.26632036723846325,0.26517070816745086,0.48320850446967856,0.4825672578115574,27.549023478648774,27.565425456577376,,,
52.8462555449608,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2650410429744084,0.2657564808303223,0.4828585224529214,0.48500133375366766,27.612563178222178,27.57598055835375,,,
52.8462555449608,-92.78411885748214,bursting,bursting,83,75,16.0,16.0,0.2676895394640858,0.26404873116001343,0.4863103632738413,0.48153320171425806,27.542209754813886,27.60810185673104,,,
52.8462555449608,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2689503840058514,0.2644912703190849,0.48762647811776183,0.481637567730283,27.509155393787914,27.588524070862473,,,
52.8462555449608,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.2702676232217624,0.2696225579449831,0.48970397394774867,0.4921017666453421,27.482217023538304,27.548571961130303,,,
52.8462555449608,-88.57314278030957,bursting,bursting,75,82,16.0,16.0,0.2679306113610665,0.26985415283209113,0.4811972186800759,0.49189601318281323,27.446378999173415,27.506582008127737,,,
52.8462555449608,-88.53522241405496,bursting,bursting,75,82,16.0,16.0,0.2734655707043361,0.27366473418033826,0.4921986513756952,0.49340076477118544,27.386332037921516,27.371804288682604,,,
52.8462555449608,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.28085106382978725,0.27683756636175555,0.5006257822277849,0.49849206151392034,27.21418784936313,27.295212204898213,,,
52.8462555449608,-84.7239990177665,bursting,bursting,80,81,15.5,15.5,0.2895258698395527,0.2645597606970996,0.5150789358469186,0.5202236961893614,27.390235518876157,27.36904231270008,,,
52.8462555449608,-84.36968645429397,bursting,bursting,79,80,15.5,15.5,0.26283473504979116,0.2870817041588383,0.5159692482328052,0.5077946478444116,27.482390328957333,27.360910353858745,,,
52.8462555449608,-83.78563181339008,bursting,bursting,75,82,16.0,16.0,0.2764342585013767,0.2744918422420834,0.49606865590197685,0.4951598128295908,27.313465235738136,27.34550942193465,[-52.       -52.       -52.       ... -52.622272 -52.619434 -52.616585],[-52.       -52.       -52.       ... -55.600754 -55.600605 -55.60046 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
52.8462555449608,-83.5989607818643,bursting,bursting,79,81,15.5,15.5,0.26163104698711526,0.2577452667814113,0.5143636036314069,0.5062265870203502,27.514741924434958,27.517778589089335,,,
52.8462555449608,-82.85987488320067,bursting,bursting,79,81,16.0,16.0,0.28179791223269496,0.27998602689822083,0.5067396371744197,0.4990393492526886,27.206848700042762,27.171961032626996,,,
52.8462555449608,-82.27821706868562,bursting,bursting,79,81,16.0,15.5,0.28268551236749095,0.28167732477314666,0.5012154474600907,0.5055228369941613,27.14246290960752,27.501353402586943,,,
53.201081461658184,-105.14582794454225,bursting,bursting,77,79,16.5,16.0,0.2716456617680515,0.24998277564706145,0.4549797534009737,0.4593160783593229,27.56991183735996,27.841939523553247,,,
53.201081461658184,-101.4811769100413,bursting,bursting,74,83,16.0,16.0,0.258908831570189,0.2586614359313702,0.4754546535124212,0.472656803894692,27.759854088784074,27.70136865830908,,,
53.201081461658184,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.2517233402729584,0.25419770673267783,0.46264168401572997,0.46706055440087807,27.844848232016584,27.791976575084437,,,
53.201081461658184,-98.2750705740145,bursting,bursting,75,82,16.0,16.0,0.25616051199402057,0.2540174927113702,0.4671478289304651,0.46647230320699695,27.722058604874128,27.78568223847517,,,
53.201081461658184,-94.1611661339811,bursting,bursting,74,82,16.0,16.0,0.2667526086639263,0.26937548866301786,0.4864641354316153,0.4886630179827992,27.600520078809456,27.48337365366765,,,
53.201081461658184,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2656620386048086,0.26201763534654393,0.4837695321948622,0.47406845548497206,27.609881434469695,27.540596567072875,,,
53.201081461658184,-93.13852565023593,bursting,bursting,75,83,16.0,16.0,0.26229508196721313,0.2653899754913738,0.4779429336137266,0.4805612955932528,27.64192713042917,27.52722431958799,,,
53.201081461658184,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.26792020849063486,0.2686699072028282,0.4871276518011544,0.4909903274905485,27.54891960633416,27.56126833682279,,,
53.201081461658184,-92.78411885748214,bursting,bursting,76,83,16.0,16.0,0.26079488525215927,0.2645759397407109,0.4771220000954243,0.4828468651167283,27.689133528272965,27.6177932097985,,,
53.201081461658184,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2750150240384615,0.2697860962566848,0.5008012820512819,0.48614487117160904,27.475247260566682,27.427585108029163,,,
53.201081461658184,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.270676508562937,0.27037797662705987,0.4872225876391629,0.4889736443205712,27.43276860845595,27.432039489126378,,,
53.201081461658184,-88.57314278030957,bursting,bursting,74,82,16.0,16.0,0.26814109878371506,0.2669077143342473,0.4855429584132456,0.48533087432357,27.49372338580806,27.545867990740035,,,
53.201081461658184,-88.53522241405496,bursting,bursting,75,82,16.0,16.0,0.2712357114702406,0.26975329834714823,0.49270792274339764,0.49046054244935977,27.4803122768772,27.503454835817752,,,
53.201081461658184,-85.52555330351612,bursting,bursting,75,82,16.0,16.0,0.2741455078124999,0.274200754567117,0.48828125,0.49642573471008733,27.31274313776679,27.383180763340338,,,
53.201081461658184,-84.7239990177665,bursting,bursting,83,76,16.0,16.0,0.27433149823043634,0.27466897661180545,0.4915454187966969,0.4949882440292043,27.332298165332418,27.331426137676548,,,
53.201081461658184,-84.36968645429397,bursting,bursting,77,82,15.5,16.0,0.25726821150306334,0.2775298546533371,0.5042991502559319,0.4986163396574505,27.541776796347314,27.27425252213457,,,
53.201081461658184,-83.78563181339008,bursting,bursting,76,82,16.0,16.0,0.2818211447338733,0.2755749895007285,0.5014165016170683,0.494083351861459,27.167416755612575,27.289437890983468,,,
53.201081461658184,-83.5989607818643,bursting,bursting,82,80,15.5,15.5,0.2644507920020773,0.26062156285970073,0.5193456245131134,0.5115743701240566,27.4344916630539,27.4784283056775,[-52.       -52.       -52.       ... -90.9243   -90.7273   -90.531265],[-52.       -52.       -52.       ... -55.461723 -55.46265  -55.463474],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
53.201081461658184,-82.85987488320067,bursting,bursting,78,81,16.0,16.0,0.28049873077497367,0.2761279127416958,0.49773530436513846,0.4957858205255329,27.183727622295514,27.290907185458195,,,
53.201081461658184,-82.27821706868562,bursting,bursting,78,81,16.0,16.0,0.28337626913168684,0.2791511485490038,0.5051270394504218,0.4999125153098208,27.142563737999645,27.193906119173796,,,
54.28223164775316,-105.14582794454225,bursting,bursting,76,77,17.0,16.5,0.25879682179341673,0.26421038519975,0.43656683838295635,0.4468674591116275,27.475486469513772,27.66024480848296,,,
54.28223164775316,-101.4811769100413,bursting,bursting,74,81,16.0,16.0,0.2550624426726872,0.2530424905537916,0.4703779486817659,0.4636176081967593,27.838912973043744,27.779812509388037,,,
54.28223164775316,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.2552576544399276,0.2551245957327999,0.46995793876448066,0.46534353986830773,27.823118358735897,27.70973266099126,,,
54.28223164775316,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.26119456623301934,0.2566003320627646,0.47916816406717944,0.46769403456258907,27.72688333455084,27.690153603060722,,,
54.28223164775316,-94.1611661339811,bursting,bursting,75,83,16.0,16.0,0.2618299556301717,0.26507301556701524,0.47967382180117507,0.48195093739457334,27.69701879863383,27.55073807142342,,,
54.28223164775316,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.267830972154372,0.26250835481714896,0.4885197850512946,0.47741812279194124,27.580613963739314,27.595256921077723,,,
54.28223164775316,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.25927497289398005,0.26122254059216793,0.4714090416254184,0.47755491881566375,27.649949843323476,27.659871165383617,,,
54.28223164775316,-93.01396526987197,bursting,bursting,83,76,15.0,16.0,0.2395063590207612,0.2624171785075205,0.5026893882270145,0.4836291531653527,27.55933074652463,27.71963956526556,,,
54.28223164775316,-92.78411885748214,bursting,bursting,75,83,16.0,16.0,0.2595764929812038,0.2648006540662724,0.47585058291696414,0.4809310825758669,27.730573753119636,27.545801731700596,,,
54.28223164775316,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2647157996146435,0.266237707903363,0.4816955684007706,0.48561369430617934,27.593461954347923,27.570593590265695,,,
54.28223164775316,-88.71816837536491,bursting,bursting,76,82,16.0,16.0,0.2736131566028476,0.27553058676654185,0.4909180166912126,0.49937578027465657,27.35537598876476,27.391223805612903,,,
54.28223164775316,-88.57314278030957,bursting,bursting,75,82,16.0,16.0,0.27301242312726903,0.27357346206213645,0.4939613228284226,0.49511078103725703,27.43622354667796,27.397954428370284,,,
54.28223164775316,-88.53522241405496,bursting,bursting,75,82,16.0,16.0,0.27314747238845904,0.2712343584826808,0.4865469761105435,0.4916783440273373,27.31916901016722,27.449717289612227,,,
54.28223164775316,-85.52555330351612,bursting,bursting,75,82,16.0,16.0,0.2797162335538727,0.27328521628123936,0.5031319966793287,0.4909903274905483,27.26880743123367,27.353935199156354,,,
54.28223164775316,-84.7239990177665,bursting,bursting,76,82,16.0,16.0,0.27914171656686626,0.2723746727431397,0.4990019960079839,0.484824978182876,27.241922964053636,27.30005663719899,,,
54.28223164775316,-84.36968645429397,bursting,bursting,76,82,16.0,16.0,0.2786230792407354,0.2798868132418489,0.5021592849251783,0.5008263634997747,27.301953457824297,27.196785535523386,,,
54.28223164775316,-83.78563181339008,bursting,bursting,76,82,16.0,16.0,0.28265308694884894,0.27780964017654547,0.5041974437189602,0.49871580679749633,27.16018907607488,27.249489049316217,,,
54.28223164775316,-83.5989607818643,bursting,bursting,76,82,16.0,16.0,0.2821083704407865,0.2727094753328116,0.5003252113874018,0.48942834768989807,27.153150745746736,27.34916472131655,,,
54.28223164775316,-82.85987488320067,bursting,bursting,76,82,15.5,16.0,0.2567006417516043,0.28213433772755797,0.5033345916698125,0.5021971123666039,27.543531268534736,27.01439303216124,[-52.       -52.       -52.       ... -53.510555 -53.489056 -53.467552],[-52.       -52.       -52.       ... -55.50607  -55.505955 -55.50584 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
54.28223164775316,-82.27821706868562,bursting,bursting,80,81,15.5,15.5,0.26733474255591216,0.2592648845686514,0.5219342884730811,0.5062778452814904,27.294292344973805,27.43561593542743,,,
57.28937686253878,-105.14582794454225,bursting,bursting,76,73,17.0,16.5,0.2582788694834859,0.262029590793975,0.43716802553061274,0.44430621584395963,27.47003585867376,27.69187539909959,,,
57.28937686253878,-101.4811769100413,bursting,bursting,74,79,16.0,16.0,0.249718759326859,0.2482344067835349,0.45916844594439465,0.4571115123534387,27.85264227137513,27.865216008465936,,,
57.28937686253878,-100.19958492603132,bursting,bursting,76,81,16.0,16.0,0.25642175842855797,0.25586463874762705,0.47218811974690716,0.4687023974127629,27.80466425038708,27.73415116548188,,,
57.28937686253878,-98.2750705740145,bursting,bursting,75,80,16.0,16.0,0.25275750297320604,0.25048235942668107,0.46638528088053527,0.4593899301727306,27.848603733633844,27.801154930787224,,,
57.28937686253878,-94.1611661339811,bursting,bursting,75,83,16.0,16.0,0.2599786045405916,0.25961718896603486,0.4754546535124212,0.4691311690748734,27.692540317713778,27.55191309543957,,,
57.28937686253878,-93.84527381702881,bursting,bursting,83,76,16.0,16.0,0.26264666281977295,0.26278039857514224,0.4808617041738796,0.481370944449793,27.677954521326615,27.641898278365066,,,
57.28937686253878,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2630674905169741,0.2594264910995013,0.47713338263711613,0.4728020614169878,27.565888605052155,27.629719734687658,,,
57.28937686253878,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.26115072127342087,0.2613837259305268,0.4737428050311486,0.4778059152372306,27.588568896305137,27.62701763667337,,,
57.28937686253878,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2649207410236822,0.2624025556058836,0.47746371275783034,0.4767921424654923,27.499810055082676,27.56543465814974,,,
57.28937686253878,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2625370848885062,0.26052481188684656,0.47851469040099526,0.47623583198399844,27.622404228978674,27.646303306216588,,,
57.28937686253878,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.26758473029853286,0.26578553856543347,0.48660616530011425,0.48236939848536003,27.53334561460642,27.507355798049694,,,
57.28937686253878,-88.57314278030957,bursting,bursting,76,82,16.0,16.0,0.26875521318875456,0.26839365694225864,0.49065305922182423,0.48420288100714204,27.556339280715697,27.42931283574919,,,
57.28937686253878,-88.53522241405496,bursting,bursting,75,82,16.0,16.0,0.26977707394323314,0.26469318236338313,0.48727006943598494,0.47977738329415154,27.444178263287608,27.51061945730466,,,
57.28937686253878,-85.52555330351612,bursting,bursting,75,82,16.0,16.0,0.27855927112535034,0.27382304994319046,0.5006007208650379,0.49399792520871405,27.26461268417879,27.35350413026469,,,
57.28937686253878,-84.7239990177665,bursting,bursting,75,82,15.5,16.0,0.25184287339830796,0.2746990941804194,0.4947311136397369,0.4963394962154115,27.624223057426025,27.334535359594945,,,
57.28937686253878,-84.36968645429397,bursting,bursting,76,81,16.0,16.0,0.2762781835503335,0.26998976757783955,0.4885555854117302,0.4872581981191834,27.226028828002573,27.398549580143943,,,
57.28937686253878,-83.78563181339008,bursting,bursting,83,76,16.0,16.0,0.2771260997067449,0.27897284887203044,0.4970425965505244,0.4991016170892392,27.286760768945438,27.170964665863128,,,
57.28937686253878,-83.5989607818643,bursting,bursting,76,82,16.0,16.0,0.28179769654481696,0.2719735876742479,0.5007511266900351,0.4891171435558816,27.141887148876474,27.34388062564756,,,
57.28937686253878,-82.85987488320067,bursting,bursting,76,81,16.0,16.0,0.2802852102322845,0.2767423217596075,0.49005194550622366,0.5010271055664112,27.14461681666033,27.305644242778392,,,
57.28937686253878,-82.27821706868562,bursting,bursting,77,81,16.0,16.0,0.27746745736853784,0.2777763996725621,0.4921380939491621,0.4961178776077196,27.21546012853277,27.195997286799525,[-52.       -52.       -52.       ... -53.821278 -53.82085  -53.820423],[-52.       -52.       -52.       ... -55.620644 -55.620502 -55.62036 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
