tau_i,Vi_threshold,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
45.787885714675056,-19.421761202620033,bursting,bursting,78,81,16.0,15.5,0.2831707379199674,0.2555105939125845,0.5094373264729107,0.5026767537135243,27.271354410648073,27.616300551048624,,,
45.787885714675056,-18.91369146338961,bursting,bursting,80,81,16.0,16.0,0.2824333800841515,0.27546256268372815,0.5009016229212583,0.494058941231689,27.21558176871972,27.346518494196662,,,
45.787885714675056,-18.73742354832292,bursting,bursting,80,82,16.0,16.0,0.2862399756369912,0.2826453028524776,0.5075626839914729,0.5102821860488849,27.07160936616797,27.219672958060258,,,
45.787885714675056,-18.64217287385621,bursting,bursting,79,82,16.0,16.0,0.2782405450431411,0.2753173203507289,0.49730213591267375,0.4967833279515139,27.312151196203125,27.37887993695787,,,
45.787885714675056,-18.513491657593114,bursting,bursting,78,82,16.0,16.0,0.27890883562330737,0.278109627547435,0.5014542172299669,0.5019576347756248,27.32569390631857,27.345827733230553,,,
45.787885714675056,-18.25714244410362,bursting,bursting,80,81,15.5,15.5,0.259255487090696,0.2829538835566137,0.5092427560217957,0.5064958087471828,27.577891375021036,27.502619099847603,,,
45.787885714675056,-18.063443290817037,bursting,bursting,81,80,15.5,15.5,0.26610475617098117,0.2898042206966695,0.5235190953590032,0.5085176709890669,27.482027528380275,27.343721101798163,,,
45.787885714675056,-17.01011737753121,bursting,bursting,81,81,15.5,15.5,0.28646775549723547,0.28758659911074325,0.5095930899177008,0.5170096163788648,27.444419116159988,27.484295507680553,,,
46.300099423249314,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2707409675443969,0.27039649959440554,0.48989589712186155,0.49162999926255485,27.512713730081867,27.52667097660547,,,
46.300099423249314,-21.731662231386487,bursting,bursting,75,83,16.0,16.0,0.27365716262291834,0.27121178691378023,0.49414438899046303,0.4903042337770586,27.449749586921733,27.455219680455492,,,
46.300099423249314,-21.331019414577387,bursting,bursting,75,83,16.0,16.0,0.2746954677713663,0.2745814080588264,0.4931696010257927,0.4968450340338849,27.400811432085483,27.407614135123705,,,
46.300099423249314,-21.277755696486683,bursting,bursting,75,83,16.0,16.0,0.27515172447821573,0.2687618861852054,0.4934129372872157,0.487638367386746,27.377950433953963,27.528400936163088,,,
46.300099423249314,-20.94074530858559,bursting,bursting,75,83,16.0,16.0,0.277191235059761,0.2730898973235171,0.49800796812749015,0.4924531553935933,27.36575661429175,27.43003115932998,,,
46.300099423249314,-20.639342432714603,bursting,bursting,75,83,16.0,16.0,0.2766136622578888,0.2775987918449534,0.49536830633576057,0.5033979360684621,27.351438819622604,27.384072096344937,,,
46.300099423249314,-20.55028450245337,bursting,bursting,76,83,16.0,16.0,0.2766410701015607,0.27391034397119085,0.4954173891503592,0.49670930088165893,27.351438819622604,27.44852785448301,,,
46.300099423249314,-19.864841861022217,bursting,bursting,76,82,16.0,16.0,0.2801682060524142,0.27485236823405473,0.5006132512327601,0.49006395334591174,27.28768039019175,27.308458356104317,[-52.       -52.       -52.       ... -54.700985 -54.67753  -54.654137],[-52.       -52.       -52.       ... -55.57382  -55.573772 -55.573727],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
46.300099423249314,-19.766628381718544,bursting,bursting,77,82,16.0,16.0,0.2765115700422992,0.2732138012676645,0.49763622791739226,0.4932547414112018,27.378065859464886,27.420362507186873,,,
46.300099423249314,-19.562622806541974,bursting,bursting,79,82,16.0,16.0,0.2779650016226065,0.27777085772651405,0.4992635862103398,0.49824369098926274,27.354423290258314,27.285165902368202,,,
46.300099423249314,-19.552808902450636,bursting,bursting,76,82,16.0,16.0,0.277982627632458,0.2717943682026859,0.49493924620752805,0.49100238136154944,27.285959087300686,27.459861734599396,,,
46.300099423249314,-19.53567735386656,bursting,bursting,78,82,16.0,16.0,0.28252063395614985,0.28156399066274235,0.5063547521393488,0.5074596569572719,27.23726520272883,27.254454093114074,,,
46.300099423249314,-19.421761202620033,bursting,bursting,76,82,16.0,16.0,0.2795938831787415,0.27321745125073865,0.5013787916771122,0.49241678156391566,27.29432202780314,27.42492744394233,,,
46.300099423249314,-18.91369146338961,bursting,bursting,79,82,16.0,16.0,0.2809788486205074,0.2779977942650891,0.5030054576092151,0.5013033888109082,27.262928506580227,27.339183537303043,,,
46.300099423249314,-18.73742354832292,bursting,bursting,82,81,15.5,16.0,0.2609542356377801,0.2824456302859447,0.5124788602470147,0.5034232782923881,27.53544420696863,27.191732104591427,,,
46.300099423249314,-18.64217287385621,bursting,bursting,77,82,16.0,16.0,0.2771287965402395,0.2783549455271606,0.4970920117313715,0.5055483936199792,27.342191102726783,27.36754674242832,,,
46.300099423249314,-18.513491657593114,bursting,bursting,80,81,16.0,16.0,0.2845643341997022,0.279378658262044,0.5046809154911807,0.5002751513332333,27.17972583198378,27.254221498599634,,,
46.300099423249314,-18.25714244410362,bursting,bursting,78,83,16.0,16.0,0.28407130534790104,0.27751841218324785,0.500037502812711,0.49931344401448013,27.15950201675314,27.326782863308324,,,
46.300099423249314,-18.063443290817037,bursting,bursting,78,82,16.0,16.0,0.28112958831879936,0.2800758533501895,0.5069965524234434,0.5056890012642224,27.28595908730068,27.30662029290705,,,
46.300099423249314,-17.01011737753121,bursting,bursting,77,86,16.0,14.5,0.2811002615970366,0.26091155404136596,0.5180139345748401,0.5365238618987579,27.464378531063055,27.36603042466406,,,
47.39163038187516,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2664560167876698,0.2673144360023377,0.48240430304638315,0.48704461328657694,27.571459218059903,27.57198378208979,,,
47.39163038187516,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.27252725519764687,0.2709190672153635,0.49442535413215993,0.48990789731530476,27.50360154052463,27.453963847096976,,,
47.39163038187516,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.27259237275560183,0.27021883920076106,0.49463322946035504,0.4879357876503452,27.505944534577154,27.455352899966098,,,
47.39163038187516,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.27268678871845636,0.2704563768222111,0.4948045522018802,0.48836471076599985,27.503182174085744,27.449075219127312,,,
47.39163038187516,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.26973539544088565,0.27017750318721195,0.4886510786972562,0.49034029616553876,27.518688537223873,27.513721006207852,,,
47.39163038187516,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.2730087180503266,0.2774212953679567,0.4953437685753913,0.5013033888109084,27.488737691123177,27.353317633680103,,,
47.39163038187516,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.2710222943244104,0.2699275362318838,0.491605830445149,0.4896200548374462,27.517656515860857,27.508636588014973,,,
47.39163038187516,-19.864841861022217,bursting,bursting,75,82,16.0,16.0,0.2735269546415057,0.26900285317140965,0.4914246400314512,0.4877216085058649,27.395170961349873,27.513575728198933,,,
47.39163038187516,-19.766628381718544,bursting,bursting,82,78,16.0,16.0,0.27263147576336827,0.2804774931609052,0.49012400137234713,0.4973887092762994,27.429337869264387,27.200158147697504,[-52.       -52.       -52.       ... -55.85087  -55.850918 -55.850967],[-52.       -52.       -52.       ... -73.808105 -73.695526 -73.5835  ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
47.39163038187516,-19.562622806541974,bursting,bursting,76,82,16.0,16.0,0.2788591782471277,0.27709433210479145,0.5016806301108715,0.49805757545572277,27.332912619735193,27.334963929198558,,,
47.39163038187516,-19.552808902450636,bursting,bursting,75,82,16.0,16.0,0.2700434294637192,0.2730854042268527,0.48797150246425597,0.49552786105398783,27.497736651768697,27.45620275119664,,,
47.39163038187516,-19.53567735386656,bursting,bursting,77,83,16.0,16.0,0.2797711258807655,0.2763017538637095,0.49972515116685823,0.4961424921237379,27.291269321909628,27.332031960580423,,,
47.39163038187516,-19.421761202620033,bursting,bursting,76,82,16.0,16.0,0.27748874437218624,0.27383412042502925,0.5002501250625311,0.4919323101141283,27.37979104930762,27.37063604295377,,,
47.39163038187516,-18.91369146338961,bursting,bursting,75,82,16.0,16.0,0.27793474184273054,0.2723878764061502,0.5000625078134765,0.4912315174141572,27.353449696622352,27.41961261067945,,,
47.39163038187516,-18.73742354832292,bursting,bursting,79,81,16.0,15.5,0.28077088227122343,0.2816068618992032,0.505165315349448,0.507536923311171,27.290274870516676,27.56456297022656,,,
47.39163038187516,-18.64217287385621,bursting,bursting,79,81,16.0,15.5,0.2807779742359183,0.2815997157865354,0.505178075271533,0.5075240439515822,27.29027487051668,27.56456297022656,,,
47.39163038187516,-18.513491657593114,bursting,bursting,76,82,16.0,16.0,0.2810051064260076,0.27653318049291037,0.5055867334041155,0.4983926835954048,27.276665212244726,27.34868849118515,,,
47.39163038187516,-18.25714244410362,bursting,bursting,76,82,16.0,16.0,0.2794298785852544,0.27375994874701237,0.5027525703225156,0.4928171894635684,27.324642507186766,27.384059457102186,,,
47.39163038187516,-18.063443290817037,bursting,bursting,77,82,16.0,16.0,0.27992948879375495,0.27927203257754774,0.503651473180559,0.5027399326328489,27.312946474904365,27.276022358389884,,,
47.39163038187516,-17.01011737753121,bursting,bursting,82,79,16.0,15.5,0.28390720267159186,0.2642208970702616,0.5059832519543603,0.5185377236193933,27.176266197648406,27.433922112955074,,,
48.70189663111327,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2661399767351684,0.2650806725132033,0.48468398604110136,0.4845195988177721,27.610234036428782,27.637728181072383,,,
48.70189663111327,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.2696684084582703,0.2679905575430144,0.4883527860526445,0.4867245868925069,27.517427085079284,27.52910412145731,,,
48.70189663111327,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.26974791966617073,0.2689108523338878,0.4880548573659678,0.4892846658185732,27.501605658973304,27.54468699474982,,,
48.70189663111327,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.270071386661451,0.2709625036905816,0.4889497359671425,0.492077551422104,27.506543573725924,27.491231017332005,,,
48.70189663111327,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.27171218925617824,0.2732342007434942,0.49080959041939687,0.4956629491945477,27.473406959820068,27.437176448450387,,,
48.70189663111327,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.2717255258055807,0.27323420074349464,0.4908336810071906,0.4956629491945477,27.4734069598201,27.437176448450366,,,
48.70189663111327,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.27372109666115524,0.2719786992751835,0.49354687461441643,0.4930723337113554,27.421556791503505,27.45384460817635,,,
48.70189663111327,-19.864841861022217,bursting,bursting,76,82,16.0,16.0,0.2754067553533454,0.27524008558491336,0.4945353840067257,0.4975867044832561,27.37097022223133,27.387046489106137,,,
48.70189663111327,-19.766628381718544,bursting,bursting,76,82,16.0,16.0,0.2790200467842144,0.27321039355423316,0.503056065598511,0.489799916734014,27.35591182243779,27.36658792452486,,,
48.70189663111327,-19.562622806541974,bursting,bursting,75,82,16.0,16.0,0.2790200467842144,0.27321039355423316,0.503056065598511,0.489799916734014,27.35591182243779,27.36658792452486,[-52.       -52.       -52.       ... -52.30577  -52.300777 -52.295742],[-52.       -52.       -52.       ... -55.543724 -55.54358  -55.543434],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
48.70189663111327,-19.552808902450636,bursting,bursting,75,82,16.0,16.0,0.2790200467842144,0.27321039355423316,0.503056065598511,0.489799916734014,27.35591182243779,27.36658792452486,,,
48.70189663111327,-19.53567735386656,bursting,bursting,75,82,16.0,16.0,0.2790200467842144,0.27321039355423316,0.503056065598511,0.489799916734014,27.35591182243779,27.36658792452486,,,
48.70189663111327,-19.421761202620033,bursting,bursting,77,82,16.0,16.0,0.27737171651657644,0.27252037295352766,0.4989148601791103,0.48944032498837586,27.358699138281224,27.38284778554647,,,
48.70189663111327,-18.91369146338961,bursting,bursting,75,82,16.0,16.0,0.27380746095007047,0.27357978382113407,0.49508626878233536,0.493559054340852,27.4405882085422,27.397568988314568,,,
48.70189663111327,-18.73742354832292,bursting,bursting,77,82,16.0,16.0,0.27845259771032366,0.2777443910256413,0.49884019654303746,0.5008012820512819,27.31025026615784,27.322416484057808,,,
48.70189663111327,-18.64217287385621,bursting,bursting,77,82,16.0,16.0,0.27689070429508594,0.27361555500861445,0.4951107810372569,0.4922471080482401,27.3162581635338,27.371166909798724,,,
48.70189663111327,-18.513491657593114,bursting,bursting,75,82,16.0,16.0,0.27394688079061136,0.27433210845168343,0.4941321803582458,0.4965736418710893,27.42008149577674,27.413113506928088,,,
48.70189663111327,-18.25714244410362,bursting,bursting,76,82,16.0,16.0,0.2747822683237106,0.2733902172834607,0.4892846658185731,0.49608096041273947,27.32353792953896,27.45329295221881,,,
48.70189663111327,-18.063443290817037,bursting,bursting,77,82,16.0,16.0,0.2759167885745457,0.2794540592360865,0.4958964568198161,0.5045663252434534,27.36040578660065,27.26939207403041,,,
48.70189663111327,-17.01011737753121,bursting,bursting,78,81,16.0,16.0,0.279112754158965,0.2788531182097451,0.5064188590383106,0.49951297484952173,27.374838245170896,27.25323665779182,,,
49.856902694344555,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2707008714864368,0.2664463368151883,0.49097827421136603,0.48247412732492234,27.52351870853499,27.527086283865465,,,
49.856902694344555,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.2670661865983614,0.265980878615515,0.48329023995360415,0.48408568316592027,27.53608606494704,27.58310418493149,,,
49.856902694344555,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.27223606622091745,0.27002902226666353,0.4934494584392193,0.48776918762041793,27.49785967413042,27.4477156994954,,,
49.856902694344555,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.27113902929773775,0.2736915666259017,0.49074937429454774,0.4991639004667182,27.484382099276974,27.479568820811135,,,
49.856902694344555,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.26781082587933014,0.2654965670631468,0.4848132257047971,0.48351223285949135,27.52903659564466,27.57091189213529,,,
49.856902694344555,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.2740526224598401,0.27233843809149244,0.4950372515531794,0.49162999926255485,27.433909175375494,27.41294080094571,,,
49.856902694344555,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.2743242238794875,0.2725082954405802,0.4955278610539877,0.4915816640039326,27.4339091753755,27.405672877758594,,,
49.856902694344555,-19.864841861022217,bursting,bursting,75,82,16.0,16.0,0.2769406449370704,0.27498645386926757,0.4964873519847082,0.4925865720900448,27.333603304525223,27.314599532666243,,,
49.856902694344555,-19.766628381718544,bursting,bursting,75,82,16.0,16.0,0.27208271787296917,0.2720982528974228,0.49236829148202854,0.4942298663108212,27.470747355626923,27.480033167243768,,,
49.856902694344555,-19.562622806541974,bursting,bursting,76,82,16.0,16.0,0.2805308162695691,0.2760931063576356,0.5074725330491486,0.4963025460320609,27.33027730453045,27.328852414994003,,,
49.856902694344555,-19.552808902450636,bursting,bursting,75,82,16.0,16.0,0.2742603476923838,0.270860328093294,0.49599484165364677,0.4889616898516,27.437912633674706,27.433649045617628,[-52.       -52.       -52.       ... -53.542156 -53.5415   -53.540844],[-52.       -52.       -52.       ... -55.574753 -55.574608 -55.57446 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
49.856902694344555,-19.53567735386656,bursting,bursting,75,82,16.0,16.0,0.2735051189475248,0.2736204843191743,0.4945843018942579,0.49622866216752676,27.43190934902293,27.43393119562387,,,
49.856902694344555,-19.421761202620033,bursting,bursting,75,82,16.0,16.0,0.27515461612975317,0.27393425974090313,0.49675864980998985,0.49540511753486405,27.40721031512722,27.417042500806264,,,
49.856902694344555,-18.91369146338961,bursting,bursting,75,82,16.0,16.0,0.2745604450183767,0.27539130005431306,0.4966722956193504,0.49375401175134537,27.442001296426383,27.31328755334335,,,
49.856902694344555,-18.73742354832292,bursting,bursting,76,82,16.0,16.0,0.2762227387369568,0.27738933601609667,0.4945353840067257,0.5030181086519115,27.30950686873135,27.37372124125716,,,
49.856902694344555,-18.64217287385621,bursting,bursting,86,76,15.0,16.5,0.24640881173544477,0.28965601069648705,0.5075884472869397,0.48620396256229487,27.317744092714527,27.312876870545566,,,
49.856902694344555,-18.513491657593114,bursting,bursting,80,82,11.5,14.0,0.2550961219754725,0.21308032157601217,0.8286377195889958,0.4828468651167282,26.746984104633913,26.829148444925707,,,
49.856902694344555,-18.25714244410362,bursting,bursting,76,82,16.0,16.0,0.2783330846884479,0.2757097478657933,0.4972897707494157,0.4963271788763152,27.292178953985374,27.336966469678593,,,
49.856902694344555,-18.063443290817037,bursting,bursting,76,82,16.0,16.0,0.27480222102108,0.27581657040430213,0.49137634514274475,0.49790878311093406,27.344051712362084,27.363249218862602,,,
49.856902694344555,-17.01011737753121,bursting,bursting,83,77,15.5,15.5,0.28880847629708667,0.28119498941245497,0.5206570692213573,0.5102431308518508,27.49309216946459,27.629312218278184,,,
50.00928939680185,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.265873879099896,0.26357839008542894,0.48340705290890196,0.4812898568162676,27.591733060831714,27.6391854905272,,,
50.00928939680185,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.2686125006070612,0.2702788961995484,0.485649069982031,0.491014435824413,27.513484634170897,27.478689995431992,,,
50.00928939680185,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.2655199826551998,0.26728976523988485,0.4818000048180001,0.4880667675337987,27.572292665533855,27.595239693675016,,,
50.00928939680185,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.2680642500121319,0.26720381684963884,0.4852719949531711,0.4868430661376305,27.527176304576813,27.56286864069592,,,
50.00928939680185,-20.94074530858559,bursting,bursting,74,82,16.0,16.0,0.2656087219866748,0.26884643644379125,0.48455481526347666,0.48983590497183443,27.625165968878736,27.54792252235967,,,
50.00928939680185,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.27098021934978467,0.27499189586813955,0.4896200548374461,0.49871580679749633,27.475191923056908,27.397441064417592,,,
50.00928939680185,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.272159677498648,0.2687178486968817,0.4916179145568064,0.48760270131896516,27.454281810513862,27.519252675929433,,,
50.00928939680185,-19.864841861022217,bursting,bursting,75,82,16.0,16.0,0.2710319206139708,0.27269584115380824,0.4888302292613775,0.49392472587177705,27.455149407001713,27.425230396622062,,,
50.00928939680185,-19.766628381718544,bursting,bursting,75,82,16.0,16.0,0.2714736301621068,0.2739359063399146,0.48900951123499353,0.49608096041273925,27.441436099717116,27.40394765718683,,,
50.00928939680185,-19.562622806541974,bursting,bursting,75,82,16.0,16.0,0.27433518555268904,0.2725863596102744,0.4961301845604286,0.49207755142210424,27.43791263367469,27.40567287775858,,,
50.00928939680185,-19.552808902450636,bursting,bursting,75,82,16.0,16.0,0.2766850773498615,0.2745681215455922,0.4998375527953414,0.49569980419857723,27.393546302604246,27.386701943895446,,,
50.00928939680185,-19.53567735386656,bursting,bursting,76,82,16.0,16.0,0.27386749299099894,0.2707712597079077,0.49185972160739755,0.4884482000683828,27.39157330646844,27.43264522159651,[-52.       -52.       -52.       ... -68.79799  -68.70997  -68.622375],[-52.       -52.       -52.       ... -55.624134 -55.62405  -55.623966],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
50.00928939680185,-19.421761202620033,bursting,bursting,75,82,16.0,16.0,0.2736056539896705,0.27056923302824115,0.4942298663108211,0.48945230287308505,27.433909175375497,27.46242919869009,,,
50.00928939680185,-18.91369146338961,bursting,bursting,75,82,16.0,16.0,0.27785673323858673,0.2766450648055836,0.49866606826738474,0.4985044865403788,27.316455622041804,27.332032331988493,,,
50.00928939680185,-18.73742354832292,bursting,bursting,82,76,16.0,16.0,0.26809415560607164,0.27189843635115934,0.48886607513871566,0.4901720503896866,27.582305384719145,27.40904424183749,,,
50.00928939680185,-18.64217287385621,bursting,bursting,77,82,16.0,16.0,0.2756138761720564,0.27526605595199893,0.48963204152079703,0.4938393540581248,27.306943270031617,27.32753824853717,,,
50.00928939680185,-18.513491657593114,bursting,bursting,77,81,16.0,16.0,0.27450348367260896,0.2753181795671768,0.4958964568198161,0.4952211162283959,27.422010421160255,27.337071587787083,,,
50.00928939680185,-18.25714244410362,bursting,bursting,75,82,16.0,16.0,0.2738282016081584,0.27079516306339313,0.49029221415963903,0.48857945523390756,27.364022857799988,27.431463466102823,,,
50.00928939680185,-18.063443290817037,bursting,bursting,75,82,16.0,16.0,0.2787029583417186,0.2777128941679301,0.5031193399074261,0.49698084138856446,27.34148328228243,27.260581757340567,,,
50.00928939680185,-17.01011737753121,bursting,bursting,76,82,16.0,16.0,0.27695322067107536,0.2755608794389958,0.48983590497183443,0.4991140725212746,27.252455247556934,27.384024850570885,,,
50.07933725696112,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.26905905760178606,0.26605171411969786,0.4852719949531712,0.4842146039124538,27.491302719936154,27.56885004257192,,,
50.07933725696112,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.2692036474164134,0.26886376981796833,0.48632218844984804,0.48933255040125256,27.502275469376855,27.522832618642383,,,
50.07933725696112,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.2717610093769944,0.2745259686727124,0.4909421179242966,0.4996377626220989,27.469895324320305,27.433088640402996,,,
50.07933725696112,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.27190117150084725,0.27430668230947813,0.4911953238205171,0.4992386610419111,27.467668935106666,27.43561202906163,,,
50.07933725696112,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.27257730943470543,0.26792636840180434,0.49241678156391555,0.48762647811776183,27.449253136864073,27.55264207404367,,,
50.07933725696112,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.27290910437810223,0.26944220479366715,0.4938637429933081,0.4886510786972562,27.4505292013621,27.498704873117948,,,
50.07933725696112,-20.55028450245337,bursting,bursting,75,82,16.0,16.0,0.274735377428813,0.2740874023317148,0.49694379565671126,0.49296295383401934,27.439785737157916,27.36327963759465,,,
50.07933725696112,-19.864841861022217,bursting,bursting,75,82,16.0,16.0,0.27072079779043323,0.2755815114305677,0.4888421773030577,0.49915144254766897,27.46929480236079,27.371551375980918,,,
50.07933725696112,-19.766628381718544,bursting,bursting,75,82,16.0,16.0,0.2712242198598932,0.2753270005470733,0.4898838975162885,0.49733923509225647,27.47188343584821,27.355518734029303,,,
50.07933725696112,-19.562622806541974,bursting,bursting,75,82,16.0,16.0,0.2740682272267582,0.26772775577238933,0.4933277422855874,0.4830451164138729,27.406879086436295,27.461979276865854,,,
50.07933725696112,-19.552808902450636,bursting,bursting,75,82,16.0,16.0,0.27342047930283203,0.26950130211502393,0.49514755397108334,0.48677197166987135,27.454258279733438,27.46543946244146,,,
50.07933725696112,-19.53567735386656,bursting,bursting,75,82,16.0,16.0,0.27931418730689384,0.2747326203208557,0.5065086359722434,0.49514755397108345,27.369241081842922,27.356766137389364,,,
50.07933725696112,-19.421761202620033,bursting,bursting,75,82,16.0,16.0,0.27892392305203717,0.2738330208230537,0.49772291765174326,0.49343728412118815,27.260346541401955,27.38649542174609,[-52.       -52.       -52.       ... -52.566017 -52.562847 -52.559658],[-52.       -52.       -52.       ... -55.54145  -55.541306 -55.54116 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
50.07933725696112,-18.91369146338961,bursting,bursting,76,82,16.0,16.0,0.2778209921461367,0.2743897942629598,0.5018442777206232,0.4916058304451492,27.36419023828868,27.329428438523685,,,
50.07933725696112,-18.73742354832292,bursting,bursting,75,82,16.0,16.0,0.2723545490042953,0.2782113372311864,0.48809058961343216,0.5018694637524781,27.397674942993913,27.278980310760364,,,
50.07933725696112,-18.64217287385621,bursting,bursting,76,82,16.0,16.0,0.2740018362738531,0.2721117014704067,0.49629023052681215,0.4942542938341777,27.43476387686219,27.469204357284557,,,
50.07933725696112,-18.513491657593114,bursting,bursting,85,75,15.0,16.0,0.2540258920113674,0.26975456635112094,0.5262603936427743,0.4943275908944858,27.224622618563785,27.564243837576182,,,
50.07933725696112,-18.25714244410362,bursting,bursting,86,75,15.0,16.0,0.2520039302890831,0.2625714562542392,0.5171433004085433,0.48444918128088355,27.199226735721187,27.74394441337898,,,
50.07933725696112,-18.063443290817037,bursting,bursting,86,75,15.0,16.0,0.2520039302890831,0.26269235429540805,0.5171433004085433,0.48467224039743123,27.199226735721187,27.74248770245743,,,
50.07933725696112,-17.01011737753121,bursting,bursting,77,82,16.0,16.0,0.2825557758425983,0.2758124177651993,0.5019198434010088,0.496512003177677,27.18742934438936,27.33632253767525,,,
51.02375430003072,-22.914311639711332,bursting,bursting,75,82,16.0,16.0,0.2673382692074281,0.26287773905571205,0.4854958125986163,0.477395331073662,27.565593294122678,27.58414824194602,,,
51.02375430003072,-21.731662231386487,bursting,bursting,75,82,16.0,16.0,0.26505297198156247,0.2684890607410306,0.482660424258513,0.48945230287308505,27.61302612033254,27.546944131440327,,,
51.02375430003072,-21.331019414577387,bursting,bursting,75,82,16.0,16.0,0.2712253667209957,0.2679210602689371,0.49390033091322166,0.48369933249492114,27.535518699922815,27.477894921095736,,,
51.02375430003072,-21.277755696486683,bursting,bursting,75,82,16.0,16.0,0.27164127423822715,0.2681934827870045,0.49465769687376326,0.48419115866944257,27.529862618358017,27.477160104608835,,,
51.02375430003072,-20.94074530858559,bursting,bursting,75,82,16.0,16.0,0.2709663164097023,0.2695641527913812,0.491014435824413,0.48971596474045037,27.502792292757935,27.49453770661196,,,
51.02375430003072,-20.639342432714603,bursting,bursting,75,82,16.0,16.0,0.26895280593684806,0.27228212483925196,0.4850366202648301,0.4946087644673064,27.487963943783264,27.44741769880852,,,
