delta_Vus,tau_us,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
1.6709218521916696,277.35236514704883,bursting,bursting,76,84,16.0,16.0,0.2707017456607151,0.27796144651848836,0.49733923509225647,0.5086211281216622,27.75646396553419,27.605634911873945,,,
1.6709218521916696,277.58123881365174,bursting,bursting,85,77,16.5,16.0,0.2901617120170428,0.2637613011125386,0.48416771569671724,0.48476622148968657,27.452813219262037,27.79491074237404,,,
1.6709218521916696,283.68812673413186,bursting,bursting,83,76,16.0,16.0,0.2667836770513384,0.26874026479750746,0.4875432694651651,0.48676012461059187,27.647985309462108,27.510313884538867,,,
1.6709218521916696,284.15742437309285,bursting,bursting,75,82,16.0,16.0,0.27236354655470496,0.26480109344651476,0.4939491232403063,0.47958180466633105,27.49237108537294,27.558900308136586,,,
1.6709218521916696,284.39123643116164,bursting,bursting,75,82,16.0,16.0,0.2671446912623243,0.2695303860614848,0.484484387490613,0.4914850219939547,27.548568325104572,27.551105997173075,,,
1.6709218521916696,299.72470377120817,bursting,bursting,78,72,15.0,15.0,0.25449265289912665,0.25262431619930037,0.49642573471008733,0.49282933320191213,27.59414545807359,27.61236165355042,,,
1.6709218521916696,318.0425793037399,bursting,bursting,71,73,14.0,14.0,0.23977803001639536,0.23751565239168573,0.5044772354647495,0.5008765339343851,27.628840090089373,27.673251139850812,,,
1.6709218521916696,326.21092135216526,bursting,bursting,69,73,14.0,14.0,0.24462121212121193,0.24134182719045427,0.5050505050505051,0.5055867334041155,27.270920408575652,27.418599265376354,,,
1.6783633053757196,222.4276428040119,bursting,bursting,102,91,22.0,22.0,0.32986296684267935,0.32632090830285226,0.42756055326335596,0.42285980083303387,27.526560901029445,27.527078139555037,,,
1.6783633053757196,229.84333871756644,bursting,bursting,97,87,21.0,21.0,0.3185321498159774,0.31820049745863516,0.4329941545789132,0.43257272628960747,27.540187851818835,27.507392518638813,,,
1.6783633053757196,239.4430625760652,bursting,bursting,92,88,20.0,20.0,0.310168670454045,0.31196314922782487,0.44039283040472105,0.4450576349637278,27.435246383554166,27.42378135228917,,,
1.6783633053757196,239.75321609472297,bursting,bursting,92,86,20.0,20.0,0.3097444723950749,0.3111116047627511,0.4413257425305618,0.44428647591967285,27.452859315518964,27.440543642103165,,,
1.6783633053757196,242.905360868945,bursting,bursting,90,89,19.5,19.0,0.3217572181148119,0.30264796789223625,0.4521920007235072,0.46131844812474054,27.427996874522574,27.667935416830765,,,
1.6783633053757196,248.52611952212527,bursting,bursting,89,89,19.0,19.0,0.3051490889011595,0.30748953684648617,0.4601509295048775,0.46245982380280715,27.44965047428806,27.352157543685706,,,
1.6783633053757196,251.5392757474052,bursting,bursting,91,85,18.0,18.0,0.30155253808341853,0.29913868189296416,0.4866890543631673,0.48388657698635434,27.6385189789705,27.65518142202397,,,
1.6783633053757196,265.75975919329136,bursting,bursting,89,80,17.0,17.0,0.2821401077752118,0.28237909949972206,0.48113933795227093,0.48336032095125303,27.606735057855246,27.62952765865245,[-52.       -52.       -52.       ... -54.019226 -54.0212   -54.02317 ],[-52.       -52.       -52.       ... -55.2661   -55.265903 -55.2657  ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.6783633053757196,267.0527705729015,bursting,bursting,89,81,17.0,17.0,0.2824010585829423,0.28028803738763425,0.4811740647179116,0.4768830921099691,27.571975420200744,27.564307265417575,,,
1.6783633053757196,272.0888587176768,bursting,bursting,86,80,16.5,16.5,0.2913459872800615,0.29155762334011803,0.49493924620752794,0.4846370068818456,27.605930966726007,27.436909000183938,,,
1.6783633053757196,276.7664232955933,bursting,bursting,77,84,16.0,16.0,0.27259152335681036,0.2680553184224006,0.4977476916950797,0.4878167760189273,27.662812349261646,27.649400948285102,,,
1.6783633053757196,277.0701222107906,bursting,bursting,76,83,16.0,16.0,0.26686195532771906,0.270653575324804,0.48822165263029405,0.4958841614598829,27.728503420879544,27.692466376263088,,,
1.6783633053757196,277.35236514704883,bursting,bursting,76,84,16.0,16.0,0.27272500498902436,0.2691610754689259,0.498902414687687,0.4897399480875655,27.664634114330966,27.632546248491686,,,
1.6783633053757196,277.58123881365174,bursting,bursting,84,77,16.0,16.0,0.2707776126795441,0.26926668632655054,0.49529470034670625,0.4914971001671092,27.667846101710687,27.651740294647155,,,
1.6783633053757196,283.68812673413186,bursting,bursting,75,82,16.0,16.0,0.2700197575432347,0.27091525756979973,0.48784057370051465,0.49154541879669666,27.458204336086165,27.46962097795227,,,
1.6783633053757196,284.15742437309285,bursting,bursting,76,82,16.0,16.0,0.2710180224062348,0.2694960861056753,0.4870920603994155,0.4892367906066535,27.398052256865363,27.49266734395114,,,
1.6783633053757196,284.39123643116164,bursting,bursting,75,82,16.0,16.0,0.2712442171901631,0.26965962441314567,0.4869734599464329,0.4890453834115807,27.378198897784962,27.469166380313535,,,
1.6783633053757196,299.72470377120817,bursting,bursting,72,78,15.0,15.0,0.2566826251745463,0.2546914896254245,0.49870337123478947,0.49579811100919696,27.506726660505258,27.53236986424643,,,
1.6783633053757196,318.0425793037399,bursting,bursting,70,73,14.0,14.0,0.24104456859721432,0.24088163182771763,0.5055995146244658,0.5055228369941611,27.557965856988908,27.539687227419645,,,
1.6783633053757196,326.21092135216526,bursting,bursting,68,73,14.0,14.0,0.2438754464510286,0.23931921670108738,0.5030434126465112,0.4976486103162556,27.233903221767605,27.364162187449185,,,
1.6811163295534266,222.4276428040119,bursting,bursting,92,101,22.0,22.0,0.33027227669663356,0.33063170950772003,0.42912008925697837,0.42769770326333334,27.54024203613714,27.453060530504683,,,
1.6811163295534266,229.84333871756644,bursting,bursting,98,87,21.0,21.0,0.31904030461025873,0.31575234104416966,0.432685026934643,0.42758797622610867,27.506335729508248,27.47933497587503,,,
1.6811163295534266,239.4430625760652,bursting,bursting,93,86,20.0,20.0,0.30659954033052433,0.31315954212126645,0.4377804531027689,0.44714720085852266,27.497784444213845,27.389966822587166,,,
1.6811163295534266,239.75321609472297,bursting,bursting,93,86,20.0,20.0,0.3138408073247345,0.31437472185135756,0.44554345162511966,0.44503782821539833,27.373024835791846,27.312534211498807,,,
1.6811163295534266,242.905360868945,bursting,bursting,89,90,19.0,19.0,0.3006190823015292,0.29907581916028975,0.4552075746540423,0.45414291877653895,27.638511976518707,27.634127912220293,,,
1.6811163295534266,248.52611952212527,bursting,bursting,88,90,19.0,19.0,0.31006867599078225,0.3076817275290557,0.45631887563029033,0.4584737409164889,27.24169069516919,27.289638867229712,,,
1.6811163295534266,251.5392757474052,bursting,bursting,85,91,18.0,18.0,0.29049151069675694,0.2946053162933228,0.4696709954676749,0.47509323704777046,27.741191037011927,27.6417558519587,,,
1.6811163295534266,265.75975919329136,bursting,bursting,79,87,17.0,17.0,0.2874801514596311,0.2897678205729231,0.48857945523390733,0.4934738088775937,27.507840426511596,27.471628130097677,,,
1.6811163295534266,267.0527705729015,bursting,bursting,80,87,17.0,17.0,0.28347159255329435,0.28351175660327194,0.48229960451432424,0.48331359802808055,27.523971003334267,27.533688679292172,[-52.       -52.       -52.       ... -55.27612  -55.275875 -55.275635],[-52.       -52.       -52.       ... -55.634968 -55.635483 -55.635998],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.6811163295534266,272.0888587176768,bursting,bursting,79,86,17.0,17.0,0.28379287155346333,0.2851659029293925,0.48035354020559146,0.479834936781747,27.37043121663094,27.2493541643724,,,
1.6811163295534266,276.7664232955933,bursting,bursting,76,84,16.0,16.0,0.26608708393367375,0.2728545709141825,0.4884124154436005,0.5001000200040008,27.76439306040997,27.665129118703828,,,
1.6811163295534266,277.0701222107906,bursting,bursting,76,83,16.0,16.0,0.2654526864181904,0.26745782659866607,0.4868904739878765,0.49038838760298153,27.755476728056873,27.724309992197885,,,
1.6811163295534266,277.35236514704883,bursting,bursting,76,83,16.0,16.0,0.2690194731937022,0.26929056138186314,0.49050865747780437,0.4935225169648365,27.66837883647333,27.68135596128442,,,
1.6811163295534266,277.58123881365174,bursting,bursting,76,84,16.0,16.0,0.26951072071849785,0.27405748413587167,0.4934738088775939,0.49769814607440593,27.70465408823657,27.529039989413196,,,
1.6811163295534266,283.68812673413186,bursting,bursting,76,82,16.0,16.0,0.27302347394663434,0.2715967623252388,0.493668698936144,0.49055678194751046,27.42343832211155,27.40813669606541,,,
1.6811163295534266,284.15742437309285,bursting,bursting,75,82,16.0,16.0,0.2688302546301915,0.27065004887585525,0.4854722431244994,0.48875855327468226,27.46333998468786,27.384428790958758,,,
1.6811163295534266,284.39123643116164,bursting,bursting,76,82,16.0,16.0,0.27557812731127673,0.2715757679097753,0.4930723337113554,0.48717511509512096,27.29896440571484,27.339055464742525,,,
1.6811163295534266,299.72470377120817,bursting,bursting,72,77,15.0,15.0,0.25769297743724984,0.2523460914852845,0.4975248140501007,0.4913280597454922,27.42449577001911,27.551660504704774,,,
1.6811163295534266,318.0425793037399,bursting,bursting,71,74,14.0,14.0,0.2398451638849789,0.2427996048331938,0.502714659159461,0.5066241102414065,27.556341149345048,27.452750319182858,,,
1.6811163295534266,326.21092135216526,bursting,bursting,69,72,13.5,14.0,0.22129314288618923,0.2415248913125424,0.5083108829360036,0.5026009599678335,27.614075884949788,27.279258365636107,,,
1.733982549694455,222.4276428040119,bursting,bursting,86,96,21.0,21.0,0.3215079039875779,0.32416567018154147,0.43132265090901245,0.4348298728122623,27.318570964545653,27.251629834444998,,,
1.733982549694455,229.84333871756644,bursting,bursting,91,88,19.5,19.0,0.3217892888899022,0.3015800004599708,0.45598595563256644,0.45997102182562494,27.51142221522353,27.702397201730733,,,
1.733982549694455,239.4430625760652,bursting,bursting,85,92,18.5,18.0,0.3134715631501436,0.29922611850060477,0.4675191098436148,0.483675937122128,27.482231159300678,27.648342158616927,,,
1.733982549694455,239.75321609472297,bursting,bursting,84,93,18.0,18.0,0.29653478333452565,0.2924360296185208,0.4769740764589445,0.46864748336301437,27.653988783008206,27.624012192350428,,,
1.733982549694455,242.905360868945,bursting,bursting,84,92,18.0,18.0,0.29656299594949914,0.2986194047675917,0.4737428050311486,0.4777146132900205,27.524075784928847,27.478487240587896,,,
1.733982549694455,248.52611952212527,bursting,bursting,89,80,17.0,17.0,0.28788365938713417,0.28425292968750004,0.49464546286449185,0.4882812499999998,27.71499938947476,27.715946892889953,,,
1.733982549694455,251.5392757474052,bursting,bursting,80,88,17.0,17.0,0.2835246241196971,0.2791904761904764,0.4873650607987913,0.47619047619047605,27.709133513136152,27.65728911360346,,,
1.733982549694455,265.75975919329136,bursting,bursting,76,82,16.0,16.0,0.273920689569762,0.27058852572331393,0.49538057612761005,0.49372963365261197,27.528011234293718,27.619905909138218,,,
1.733982549694455,267.0527705729015,bursting,bursting,75,82,16.0,16.0,0.27260138476755696,0.2730207609019567,0.4945598417408507,0.4966722956193504,27.544239516149553,27.54313668728324,,,
1.733982549694455,272.0888587176768,bursting,bursting,75,81,15.5,15.5,0.2812452735064281,0.25547867656308954,0.5041593143433324,0.5032079506856207,27.53331053570218,27.573951650738135,[-52.       -52.       -52.       ... -50.9214   -50.864086 -50.80459 ],[-52.       -52.       -52.       ... -55.53839  -55.538326 -55.53826 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.733982549694455,276.7664232955933,bursting,bursting,78,78,15.0,15.0,0.2621746972429786,0.26421620505407706,0.515331100231899,0.516248935236571,27.713890800121618,27.60419027936203,,,
1.733982549694455,277.0701222107906,bursting,bursting,77,78,15.0,15.0,0.261011585770428,0.26084742310042786,0.5103863624763946,0.509268690160929,27.66740604011749,27.63112388201304,,,
1.733982549694455,277.35236514704883,bursting,bursting,75,78,15.0,15.0,0.2557571791709665,0.2607992192716629,0.5033599275161704,0.5136370640505418,27.772611234682962,27.72539168845919,,,
1.733982549694455,277.58123881365174,bursting,bursting,78,79,15.0,15.0,0.26035638718229814,0.26150372888234974,0.5098529074362047,0.507330931966922,27.679826836878824,27.556404774777228,,,
1.733982549694455,283.68812673413186,bursting,bursting,78,74,15.0,15.0,0.25729581673306745,0.25632801233278646,0.49800796812749004,0.4972897707494156,27.502788646837917,27.52659499526996,,,
1.733982549694455,284.15742437309285,bursting,bursting,74,77,15.0,15.0,0.2591923752194633,0.25358378645575863,0.5016302984700276,0.49431537320810665,27.479116763747083,27.59586470726863,,,
1.733982549694455,284.39123643116164,bursting,bursting,75,77,15.0,15.0,0.2568952711067099,0.2574887982681367,0.4951720722951226,0.503448623068016,27.479398309044758,27.556986232629274,,,
1.733982549694455,299.72470377120817,bursting,bursting,76,73,14.0,14.0,0.24493039710821138,0.24123229964979945,0.5127284846309638,0.507536923311171,27.554244191927072,27.63042777210005,,,
1.733982549694455,318.0425793037399,bursting,bursting,74,69,13.0,13.0,0.22810915364106849,0.22840341382181523,0.5227664802132886,0.520399666944213,27.7205416522429,27.62624201575009,,,
1.733982549694455,326.21092135216526,bursting,bursting,72,68,13.0,13.0,0.22728788772866051,0.22601768542628056,0.5131231238935781,0.5156100956456727,27.47573660325209,27.570363173106387,,,
1.7361060220371463,222.4276428040119,bursting,bursting,96,86,21.0,21.0,0.3210338488158324,0.32145459220846,0.43257272628960747,0.4285775511078729,27.339693703715852,27.197080678080518,,,
1.7361060220371463,229.84333871756644,bursting,bursting,90,92,19.0,19.0,0.30704218757316104,0.3111736068440707,0.4682305567261318,0.472656803894692,27.683570211908194,27.586177992136214,,,
1.7361060220371463,239.4430625760652,bursting,bursting,85,91,18.5,18.0,0.3104472072740769,0.2956126718469815,0.46390796066060497,0.47818290496114774,27.50862168988791,27.69329182974188,,,
1.7361060220371463,239.75321609472297,bursting,bursting,84,93,18.0,18.0,0.29424210726511985,0.29413710020314643,0.47546595663750474,0.4724335049841733,27.7049309482694,27.633643062733807,,,
1.7361060220371463,242.905360868945,bursting,bursting,83,91,18.0,18.0,0.289136231884058,0.2902035861038477,0.463768115942029,0.4669406051550244,27.62627133665136,27.608899398587646,,,
1.7361060220371463,248.52611952212527,bursting,bursting,81,89,17.5,17.0,0.30887405516835204,0.28979368085318447,0.49082163541768903,0.4983554270906009,27.48690486503931,27.68482280400906,,,
1.7361060220371463,251.5392757474052,bursting,bursting,79,87,17.0,17.0,0.2857038141080459,0.2863138374447944,0.48867495785178483,0.4880072225068931,27.63774903050278,27.565229931070498,,,
1.7361060220371463,265.75975919329136,bursting,bursting,77,82,16.0,16.0,0.2732021289763585,0.2698763250883392,0.49511078103725703,0.4907734589713388,27.549102582185355,27.58685222619929,,,
1.7361060220371463,267.0527705729015,bursting,bursting,75,82,16.0,16.0,0.2733102253032929,0.26961820057982405,0.4951720722951225,0.49137634514274464,27.519168544712002,27.59269390698396,,,
1.7361060220371463,272.0888587176768,bursting,bursting,75,81,15.5,15.5,0.2828413144114745,0.2547065615743765,0.5059320533252383,0.5020332346001305,27.493530134078476,27.576050473027536,,,
1.7361060220371463,276.7664232955933,bursting,bursting,77,79,15.0,15.0,0.25825095057034236,0.25792811839323454,0.5069708491761723,0.5033725963958524,27.734890282411158,27.664512517052522,[-52.       -52.       -52.       ... -62.08395  -62.029015 -61.974346],[-52.       -52.       -52.       ... -55.57659  -55.57654  -55.576492],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.7361060220371463,277.0701222107906,bursting,bursting,75,79,15.0,15.0,0.25850166849224365,0.260321013405235,0.5094632804340626,0.5087375677256887,27.77309843579612,27.6399262010425,,,
1.7361060220371463,277.35236514704883,bursting,bursting,75,79,15.0,15.0,0.25750877813423606,0.2558255576069061,0.5052163589057015,0.49897709695124987,27.72873872213098,27.669746945798888,,,
1.7361060220371463,277.58123881365174,bursting,bursting,76,78,15.0,15.0,0.25993610223642194,0.2605037718961771,0.511182108626198,0.5114435494182329,27.712705147725043,27.679379573928678,,,
1.7361060220371463,283.68812673413186,bursting,bursting,78,75,15.0,15.0,0.26188842292540354,0.2637884151659742,0.5083238022620409,0.5130573085013596,27.475197632841542,27.410986477621883,,,
1.7361060220371463,284.15742437309285,bursting,bursting,72,78,15.0,15.0,0.2564569660369824,0.26087614054544533,0.49908916227884126,0.504108484145788,27.55104102244099,27.403994756729144,,,
1.7361060220371463,284.39123643116164,bursting,bursting,75,77,15.0,15.0,0.2580074719800749,0.25931543556297076,0.4981320049813201,0.5055867334041152,27.457939017792178,27.506963482257397,,,
1.7361060220371463,299.72470377120817,bursting,bursting,77,73,14.0,14.0,0.24430800716295753,0.24979553069677898,0.5116398055768739,0.5276627179906603,27.55848421271295,27.54565530284289,,,
1.7361060220371463,318.0425793037399,bursting,bursting,63,72,13.5,12.5,0.2361118118976736,0.21788717078216574,0.5045663252434534,0.5304617669681458,27.906354658265784,27.37730522155524,,,
1.7361060220371463,326.21092135216526,bursting,bursting,71,68,13.0,13.0,0.22659745838553755,0.2274108511025112,0.5113912398680611,0.5194400436329638,27.460081058541792,27.557360023345996,,,
1.7552047982259293,222.4276428040119,bursting,bursting,92,89,20.0,20.0,0.30879918783518356,0.31505953454807867,0.44139392200569394,0.4510193036261952,27.54064833957226,27.464935124528875,,,
1.7552047982259293,229.84333871756644,bursting,bursting,87,91,19.0,19.0,0.3020478984498071,0.3047779366323849,0.4566105796671308,0.4611907946317393,27.558544858129235,27.525101166765754,,,
1.7552047982259293,239.4430625760652,bursting,bursting,84,91,18.0,18.0,0.2975592332420528,0.29599394240552745,0.47624717228241453,0.473249568159769,27.510181568429765,27.49751835058717,,,
1.7552047982259293,239.75321609472297,bursting,bursting,83,92,18.0,18.0,0.29626469472885864,0.29830010194646633,0.4740235115661738,0.474169610469665,27.522009129286,27.401037613245503,,,
1.7552047982259293,242.905360868945,bursting,bursting,83,91,17.5,17.5,0.30789745561134985,0.2802082580085327,0.480526657216309,0.4820787234555403,27.42862553256696,27.52133553558703,,,
1.7552047982259293,248.52611952212527,bursting,bursting,79,87,17.0,17.0,0.2852303192785765,0.290659232211586,0.48744820862783333,0.49343728412118815,27.622186944574786,27.454600731000113,,,
1.7552047982259293,251.5392757474052,bursting,bursting,80,87,17.0,17.0,0.2844999879602209,0.286739484759287,0.4815911772496327,0.4865351400004866,27.472748187967316,27.417163496842484,,,
1.7552047982259293,265.75975919329136,bursting,bursting,75,82,16.0,16.0,0.27781510513873325,0.2770480470100241,0.4976981460744058,0.49380277517159643,27.307834225216563,27.265512179272395,,,
1.7552047982259293,267.0527705729015,bursting,bursting,75,81,16.0,15.5,0.27614484019167124,0.2805833040510015,0.49399792520871405,0.501982832187139,27.293750740016105,27.50884785572101,,,
1.7552047982259293,272.0888587176768,bursting,bursting,78,78,15.0,15.0,0.2569805604645291,0.2649776762537638,0.5049229992426153,0.5191568892119199,27.76822066591208,27.61230227567452,,,
1.7552047982259293,276.7664232955933,bursting,bursting,78,76,15.0,15.0,0.2611308316430019,0.26281352235550703,0.5070993914807301,0.5072151352996374,27.530437591600815,27.423679080817287,,,
1.7552047982259293,277.0701222107906,bursting,bursting,78,77,15.0,15.0,0.2640714741544351,0.2626566927927699,0.5105296745373324,0.510607878679568,27.450344107295198,27.47941860433885,[-52.       -52.       -52.       ... -60.375076 -60.328537 -60.282223],[-52.       -52.       -52.       ... -55.79292  -55.79288  -55.792843],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.7552047982259293,277.35236514704883,bursting,bursting,77,77,15.0,15.0,0.2632570933727268,0.2595050533194862,0.5093984004890225,0.5065984447427746,27.453896747307653,27.56271934377514,,,
1.7552047982259293,277.58123881365174,bursting,bursting,79,77,15.0,15.0,0.26392518575454754,0.26212468225404556,0.5124263387138098,0.5033599275161704,27.474821531344272,27.380255399787035,,,
1.7552047982259293,283.68812673413186,bursting,bursting,76,77,15.0,15.0,0.26425629753151914,0.2613121888991718,0.5053184769701103,0.5002626378848897,27.188394242348153,27.25664731351711,,,
1.7552047982259293,284.15742437309285,bursting,bursting,77,76,15.0,14.5,0.26528651955208393,0.2648371547348822,0.5055483936199793,0.5100869698283558,27.116228176180027,27.554341955300973,,,
1.7552047982259293,284.39123643116164,bursting,bursting,73,77,15.0,15.0,0.2610356536502545,0.2613647843216487,0.49935084390292606,0.5051015254066067,27.264655456965375,27.254218639576447,,,
1.7552047982259293,299.72470377120817,bursting,bursting,76,72,13.5,14.0,0.22799120695069633,0.24557266972500572,0.5233957918978331,0.5125707988415901,27.610573452985246,27.42614080215317,,,
1.7552047982259293,318.0425793037399,bursting,bursting,74,68,13.0,13.0,0.2285220263748743,0.23095842382061277,0.5161423520606984,0.5232999293545096,27.500408121115584,27.46344328839305,,,
1.7552047982259293,326.21092135216526,bursting,bursting,71,67,13.0,13.0,0.23005670592461436,0.2250918742343813,0.513175788366305,0.5104124132298897,27.25446200347388,27.44756037278027,,,
1.7654340804609419,222.4276428040119,bursting,bursting,92,90,20.0,20.0,0.31673337954784336,0.31769574944071577,0.44723719224490693,0.4474272930648769,27.33595254000101,27.26185322933139,,,
1.7654340804609419,229.84333871756644,bursting,bursting,87,93,19.0,19.0,0.30795702925173213,0.31032234022731503,0.4650513881783938,0.46580957704490406,27.446686936573524,27.34401257572316,,,
1.7654340804609419,239.4430625760652,bursting,bursting,83,92,18.0,18.0,0.29954350792978485,0.29585991710520193,0.4706103816650195,0.46570111302566025,27.310776723387278,27.34089427845919,,,
1.7654340804609419,239.75321609472297,bursting,bursting,83,90,17.5,17.5,0.30758166747927823,0.2793148880105403,0.4875670404680643,0.47909929332854234,27.54347240175373,27.545448493737073,,,
1.7654340804609419,242.905360868945,bursting,bursting,80,88,17.0,17.0,0.28597378369090304,0.2830220671947291,0.4909421179242967,0.48446091611559244,27.7136175357127,27.688327355845892,,,
1.7654340804609419,248.52611952212527,bursting,bursting,79,87,17.0,17.0,0.28701061105012815,0.28954764290427404,0.4878643737041102,0.48877049781275195,27.504143282134116,27.36867714397551,,,
1.7654340804609419,251.5392757474052,bursting,bursting,78,86,16.5,16.5,0.29675243567324483,0.2703111067076192,0.49962528103922055,0.4953928465272961,27.532184126620564,27.49135017778536,,,
1.7654340804609419,265.75975919329136,bursting,bursting,75,81,16.0,16.0,0.27639377320906,0.27413856529736375,0.49184762560558737,0.49049662783568354,27.235732997182485,27.221755646491477,,,
1.7654340804609419,267.0527705729015,bursting,bursting,77,78,15.5,15.0,0.257330560064935,0.25962248770919866,0.5073051948051946,0.5094632804340626,27.504218270100036,27.730714698371738,,,
1.7654340804609419,272.0888587176768,bursting,bursting,78,78,15.0,15.0,0.26282908268202393,0.26497814348161475,0.5141916906622788,0.5142710208279762,27.621096244392174,27.49253167589801,,,
1.7654340804609419,276.7664232955933,bursting,bursting,77,77,15.0,15.0,0.26035664613550574,0.25994519991881493,0.49672163719451623,0.5074081591231986,27.371837629562123,27.51161440337449,,,
1.7654340804609419,277.0701222107906,bursting,bursting,76,77,15.0,15.0,0.26009330475349907,0.26081791527651405,0.5043500189131258,0.505510059650187,27.489463235587042,27.439395392498614,,,
1.7654340804609419,277.35236514704883,bursting,bursting,79,77,15.0,15.0,0.26468655207280084,0.2638575878048163,0.5055611729019209,0.5064445063432175,27.318500588892668,27.297154494494794,[-52.       -52.       -52.       ... -74.41906  -74.303825 -74.189156],[-52.       -52.       -52.       ... -55.830273 -55.830276 -55.830284],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
1.7654340804609419,277.58123881365174,bursting,bursting,76,77,15.0,15.0,0.2621087646791996,0.2652260346474583,0.504006854493221,0.5163555624402963,27.372064534042014,27.376468180822815,,,
1.7654340804609419,283.68812673413186,bursting,bursting,79,74,14.0,14.0,0.24685534591194996,0.24749660999269826,0.5241090146750524,0.5215395848544903,27.8069360451612,27.69089090439363,,,
1.7654340804609419,284.15742437309285,bursting,bursting,76,74,13.5,14.5,0.24034207402611416,0.26569985756830244,0.5395489370885937,0.5179334455522466,27.457778445876617,27.610023089080965,,,
1.7654340804609419,284.39123643116164,bursting,bursting,78,74,14.0,14.0,0.248899201096844,0.24733848241310946,0.5273288158831441,0.5218661935079846,27.73889326905485,27.707086141067066,,,
1.7654340804609419,299.72470377120817,bursting,bursting,75,72,14.0,14.0,0.2530176656478268,0.24750796423800225,0.5180541884681139,0.513821806597472,27.08895969625722,27.26841444001659,,,
1.7654340804609419,318.0425793037399,bursting,bursting,73,68,13.0,13.0,0.22881596979805013,0.22872493023498436,0.5171566726139685,0.5216075946065774,27.466526872882465,27.522952838707038,,,
1.7654340804609419,326.21092135216526,bursting,bursting,72,66,13.0,13.0,0.23090754964165539,0.22691447167700596,0.5137558118626216,0.508491813281806,27.185045871476348,27.24813099333976,,,
1.7975167445108235,222.4276428040119,bursting,bursting,89,91,19.0,19.0,0.30579733567289274,0.3047038527889592,0.461755131253896,0.46003450258769407,27.50835824153252,27.485929612058676,,,
1.7975167445108235,229.84333871756644,bursting,bursting,83,92,18.0,18.0,0.2965134217834001,0.29528330853350326,0.47468729974129537,0.4723777132194903,27.547040983076872,27.536762443166836,,,
1.7975167445108235,239.4430625760652,bursting,bursting,79,87,17.0,17.0,0.28643852978453743,0.29172891146300195,0.4874719703617042,0.49795837068021104,27.5692318608657,27.49857809652869,,,
1.7975167445108235,239.75321609472297,bursting,bursting,79,87,17.0,17.0,0.2940231846238771,0.289895248141697,0.5018316856526319,0.4906410224958909,27.520210766805782,27.450644593514717,,,
1.7975167445108235,242.905360868945,bursting,bursting,79,85,17.0,16.5,0.2926507261258617,0.2991701346992046,0.4889736443205712,0.49250166219310987,27.2955215975326,27.39046581113882,,,
1.7975167445108235,248.52611952212527,bursting,bursting,78,83,16.0,16.0,0.27594949418881953,0.2734573223303365,0.5020458367848984,0.4926715112698608,27.6303171277941,27.541507868162316,,,
